content|translated|likes|workId|sentiment|country|platform|postTime
中國人的刻苦耐勞和不畏艱辛的精神，團結起來的爆發力更是無可限量，秦朝時造的萬里長城是在太空唯一可以看到的建築物。|中国人的刻苦耐劳和不畏艰辛的精神，团结起来的爆发力更是无可限量，秦朝时造的万里长城是在太空唯一可以看到的建筑物。|8|16|积极|中国|Youtube|2021-05-10
祖国的强大超乎我的想象|祖国的强大超乎我的想象|2|16|积极|中国|Youtube|2021-04-03
中国交通网络发展之快，无国家能及这是中国人应该要为中国而感到自豪的原因～|中国交通网络发展之快，无国家能及这是中国人应该要为中国而感到自豪的原因～|0|16|积极|中国|Youtube|2021-01-08
这文案和拍摄衔接的是真的好|这文案和拍摄衔接的是真的好|0|16|积极|中国|Youtube|2021-01-07
"南國山河南帝居截然分定在天書如何逆虜來侵犯汝等行看取敗虚"|"南国山河南帝居截然分定在天书如何逆虏来侵犯汝等行看取败虚"|1|16|消极|中国|Youtube|2020-12-25
即使西方以及所谓的公知们再怎么酸 再怎么诋毁 对不起 中国的崛起你们阻挡不了|即使西方以及所谓的公知们再怎么酸 再怎么诋毁 对不起 中国的崛起你们阻挡不了|1|16|积极|中国|Youtube|2020-12-21
CGTN has English version !|CGTN有英文版!|0|16|积极|加拿大|Youtube|2020-12-13
2019年9月25大兴机场已经开始运行，吞吐量目前已经超过300万人次|2019年9月25大兴机场已经开始运行，吞吐量目前已经超过300万人次|0|16|消极|中国|Youtube|2020-12-01
2019年首都机场吞吐量已经超过1亿人次|2019年首都机场吞吐量已经超过1亿人次|0|16|消极|中国|Youtube|2020-12-01
哈哈太厉害了 Amazing Achievement|哈哈太厉害了 Amazing Achievement|0|16|消极|中国|Youtube|2023-07-14
76.5米不足以应对未来船只发展趋势。|76.5米不足以应对未来船只发展趋势。|0|16|积极|中国|Youtube|2023-05-23
水流实验让人印象深刻。为伟大的工程技术和作业人员点赞。了不起的壮举！|水流实验让人印象深刻。为伟大的工程技术和作业人员点赞。了不起的壮举！|11|16|积极|中国|Youtube|2023-04-26
了不起|了不起|1|16|积极|中国|Youtube|2023-04-20
Respect from türkiye  it looks amazing |尊敬的<s:1> rkiye，看起来太棒了|1|16|积极|澳大利亚|Youtube|2023-04-17
期待通车|期待通车|0|16|积极|中国|Youtube|2023-04-12
期待^ω^建成之日期待通车，为深中两地提供便利|期待^ω^建成之日期待通车，为深中两地提供便利|0|16|积极|中国|Youtube|2023-04-12
I don't know how I got here|我不知道我是怎么来的|1|16|消极|美国|Youtube|2023-04-10
连未来50年都考虑到了，牛逼|连未来50年都考虑到了，牛逼|2|16|积极|中国|Youtube|2023-04-04
見證祖國的超凡能力，用實際的行動去支持國家。|见证祖国的超凡能力，用实际的行动去支持国家。|6|16|积极|中国|Youtube|2023-04-03
我喜欢这种长焦拍摄的画面|我喜欢这种长焦拍摄的画面|0|16|积极|中国|Youtube|2023-04-02
中國真强大|中国真强大|0|16|积极|中国|Youtube|2023-03-24
应该提供一下YouTube的自动翻译功能，这样就可以推荐给外国朋友看了|应该提供一下YouTube的自动翻译功能，这样就可以推荐给外国朋友看了|0|16|积极|中国|Youtube|2023-03-18
我是來自台灣新店區，希望能有機會親臨如此壯闊的跨海大橋|我是来自台湾新店区，希望能有机会亲临如此壮阔的跨海大桥|17|16|积极|中国|Youtube|2023-03-17
埋头就是干~！！！|埋头就是干~！！！|1|16|中立|中国|Youtube|2023-03-16
伟大的工程|伟大的工程|0|16|中立|中国|Youtube|2023-03-15
太壯觀了，熱切期待通車|太壮观了，热切期待通车|1|16|积极|中国|Youtube|2023-03-14
期待了好久，從珠海走虎門去深圳繞太遠了，加上澳車北上港車北上，大灣區真正一小時生活圈終於指日可待了。|期待了好久，从珠海走虎门去深圳绕太远了，加上澳车北上港车北上，大湾区真正一小时生活圈终于指日可待了。|19|16|消极|中国|Youtube|2023-03-14
繼港珠澳大橋後深中大橋都如火如荼|继港珠澳大桥后深中大桥都如火如荼|4|16|积极|中国|Youtube|2023-03-14
中國，我們為您驕傲。|中国，我们为您骄傲。|1|16|积极|中国|Youtube|2023-03-13
为祖国骄傲，向所有工程师和工人致敬|为祖国骄傲，向所有工程师和工人致敬|36|16|积极|中国|Youtube|2023-03-13
Amazing achievement!|了不起的成就!|1|16|积极|加拿大|Youtube|2023-03-13
昨天经过刚看到，看完纪录片真是觉得厉害。|昨天经过刚看到，看完纪录片真是觉得厉害。|2|16|积极|中国|Youtube|2023-03-13
牛逼|牛逼|1|16|积极|中国|Youtube|2023-03-13
中國加油!|中国加油!|1|16|积极|中国|Youtube|2023-03-12
牛逼，厉害了我的国|牛逼，厉害了我的国|2|16|积极|中国|Youtube|2023-03-12
看来今年深圳回家过年不用走东莞广州了 。爽|看来今年深圳回家过年不用走东莞广州了 。爽|2|16|积极|中国|Youtube|2023-03-12
深中通道预计2024年6月通车！|深中通道预计2024年6月通车！|2|16|消极|中国|Youtube|2023-03-12
未來兩岸 建造跨海大橋 兩岸永久連通將不是夢。|未来两岸 建造跨海大桥 两岸永久连通将不是梦。|5|16|积极|中国|Youtube|2023-03-12
Respect to every builder, every engineer, every subject matter expert, every project manager and every one who has worked accurately and hard to deli|尊重每一位建设者，每一位工程师，每一位主题专家，每一位项目经理，以及每一位准确而努力地工作的人|21|16|积极|牙买加|Youtube|2023-03-11
海底邃道钢结构真的太巨型吧，我的天！工程师真的太了不起啦~！|海底邃道钢结构真的太巨型吧，我的天！工程师真的太了不起啦~！|18|16|积极|中国|Youtube|2023-03-11
去年去深圳的时候，在沿江高速上还看不见施工工地，前几天去已经看见初具雏形了...|去年去深圳的时候，在沿江高速上还看不见施工工地，前几天去已经看见初具雏形了...|7|16|消极|中国|Youtube|2023-03-11
为中国和中国人民点赞|为中国和中国人民点赞|35|16|积极|中国|Youtube|2023-03-11
这个真的很厉害|这个真的很厉害|11|16|中立|中国|Youtube|2023-03-09
讚|讚|7|16|中立|中国|Youtube|2023-03-09
了不起，我的國！|了不起，我的国！|33|16|积极|中国|Youtube|2023-03-08
了不起，我的國！|了不起，我的国！|21|16|积极|中国|Youtube|2023-03-07
中國一定強|中国一定强|18|16|积极|中国|Youtube|2023-03-07
很壮观，看报道明年6月底就能通车了|很壮观，看报道明年6月底就能通车了|24|16|积极|中国|Youtube|2023-03-07
Good job|好工作|0|16|积极|芬兰|Youtube|2023-05-03
很棒，谢谢你的分享|很棒，谢谢你的分享|1|16|积极|中国|Youtube|2022-03-22
Proudly to present, share w/public in the USA w/thanks 11/26/2021|很荣幸地在2021年11月26日向美国公众展示和分享|0|16|积极|新加坡|Youtube|2021-11-26
Should have English subtitles lol.|应该有英文字幕，哈哈。|0|16|消极|加拿大|Youtube|2021-11-17
Tekhnik infrastruktur amazing gud, from Indonesia... Nice..|来自印尼的Tekhnik基础设施令人惊叹Nice。|2|16|积极|美国|Youtube|2021-09-02
台灣為祖國感到驕傲，希望早點回歸祖國|台湾为祖国感到骄傲，希望早点回归祖国|7|16|积极|中国|Youtube|2021-06-20
Слава кпк|光荣属于共产党|0|16|积极|白俄罗斯|Youtube|2021-02-02
Keep it up  |保持下去|1|16|中立|英国|Youtube|2021-01-25
？ 没有字幕？？/|？ 没有字幕？？/|1|16|消极|中国|Youtube|2020-06-11
向好樣的 中華民族英雄們敬禮 ~ 好好的幹 , 加油 ! 加油 ! 再加油 ! 天佑我大中華 !|向好样的 中华民族英雄们敬礼 ~ 好好的干 , 加油 ! 加油 ! 再加油 ! 天佑我大中华 !|14|16|积极|中国|Youtube|2020-03-11
中國太棒了。 真不可思議|中国太棒了。 真不可思议|0|16|积极|中国|Youtube|2023-05-25
红旗河工程不可能实施吧|红旗河工程不可能实施吧|0|16|积极|中国|Youtube|2023-03-02
虚假信息。大部分是屁话。|False information. Most of it is bullshit.|0|16|中立|日本|Youtube|2023-02-17
Thanks for the educational, analysis and updates on 2/12/2023, share public in the USA.|感谢2023年2月12日的教育、分析和更新，在美国公开分享。|1|16|积极|爱尔兰|Youtube|2023-02-13
致敬！袁隆平爷爷千古|致敬！袁隆平爷爷千古|1|16|积极|中国|Youtube|2023-07-08
反正中国蔬菜比北美好吃还便宜|反正中国蔬菜比北美好吃还便宜|1|16|积极|中国|Youtube|2023-07-03
比起說小麥產量最大的國家 說每年每平米小麥產量還更能看出產值|比起说小麦产量最大的国家 说每年每平米小麦产量还更能看出产值|0|16|积极|中国|Youtube|2023-06-22
国士无双！|国士无双！|5|16|中立|中国|Youtube|2022-03-18
薄膜其實可以用石頭代替，而且會種得更好|薄膜其实可以用石头代替，而且会种得更好|2|16|积极|中国|Youtube|2022-03-16
溫飽問題一直是近代史上重要的問題,慶倖近幾十年基本上解決了。|温饱问题一直是近代史上重要的问题,庆倖近几十年基本上解决了。|11|16|积极|中国|Youtube|2022-03-09
袁老千古|袁老千古|9|16|积极|中国|Youtube|2022-03-08
我伟大的祖国，伟大的人民。这伟大的实录片看了让人热血沸腾。|我伟大的祖国，伟大的人民。这伟大的实录片看了让人热血沸腾。|14|16|积极|中国|Youtube|2022-03-04
有英文字幕就好了。|有英文字幕就好了。|3|16|消极|中国|Youtube|2022-02-19
中国人为什么骄傲，这里可以找到答案！|中国人为什么骄傲，这里可以找到答案！|11|16|积极|中国|Youtube|2022-02-19
伟大的农民|伟大的农民|10|16|积极|中国|Youtube|2022-02-02
我是台灣的，這些都是新疆啦，汪汪|我是台湾的，这些都是新疆啦，汪汪|3|16|积极|中国|Youtube|2022-01-31
我的家乡，云南哈尼剃田。|我的家乡，云南哈尼剃田。|6|16|积极|中国|Youtube|2022-01-27
4年前的视频，今天看了依然让我震撼。了不起的中国共产党政府!|4年前的视频，今天看了依然让我震撼。了不起的中国共产党政府!|16|16|积极|中国|Youtube|2022-01-27
从1949年建国开始，在各种农业相关的科研机构共同努力下，才有了今天的成就。今年据说由于汤加火山爆发会导致全球气温降低，粮食减产。而同时中国的粮食储量达到了全球的一半，而且还在全球范围扫货，至少咱们是不用担心饿肚子了。|从1949年建国开始，在各种农业相关的科研机构共同努力下，才有了今天的成就。今年据说由于汤加火山爆发会导致全球气温降低，粮食减产。而同时中国的粮食储量达到了全球的一半，而且还在全球范围扫货，至少咱们是不用担心饿肚子了。|15|16|积极|中国|Youtube|2022-01-26
震撼|震撼|2|16|积极|中国|Youtube|2022-01-20
国士无双|国士无双|9|16|中立|中国|Youtube|2022-01-17
偉大我的祖國|伟大我的祖国|6|16|积极|中国|Youtube|2022-01-16
很感動   加油  我的祖國|很感动   加油  我的祖国|8|16|积极|中国|Youtube|2022-01-16
中国的鱼箱养殖技术已经出口北欧|中国的鱼箱养殖技术已经出口北欧|6|16|积极|中国|Youtube|2022-01-16
16個香港|16个香港|1|16|积极|中国|Youtube|2022-01-15
熟悉的味道|熟悉的味道|2|16|积极|中国|Youtube|2022-01-13
66|66|2|16|消极|美国|Youtube|2022-01-11
感謝大家的貢獻！是一起努力的成果。|感谢大家的贡献！是一起努力的成果。|5|16|积极|中国|Youtube|2022-01-09
太强悍了！我的国！|太强悍了！我的国！|5|16|积极|中国|Youtube|2022-01-09
感恩袁老|感恩袁老|3|16|积极|中国|Youtube|2022-01-08
非常好   ，  加油 ！|非常好   ，  加油 ！|5|16|积极|中国|Youtube|2022-01-04
祝福我亲爱的祖国繁荣富强！|祝福我亲爱的祖国繁荣富强！|20|16|积极|中国|Youtube|2021-12-31
感動|感动|2|16|积极|中国|Youtube|2021-12-31
3|3|1|16|消极|马来西亚|Youtube|2021-12-31
那是我的祖國。|那是我的祖国。|19|16|积极|中国|Youtube|2021-12-29
诗情画意的纪录片，太养眼了！|诗情画意的纪录片，太养眼了！|6|16|积极|中国|Youtube|2021-12-25
就看国家媒体报道的内容，祖国的节目这样健康向上的，西媒的节目都是在用屁股编故事给别的国家造谣。|就看国家媒体报道的内容，祖国的节目这样健康向上的，西媒的节目都是在用屁股编故事给别的国家造谣。|21|16|积极|中国|Youtube|2021-12-25
中國一定強|中国一定强|16|16|积极|中国|Youtube|2021-12-24
无人机精准喷洒农药农肥  太帅了！！|无人机精准喷洒农药农肥  太帅了！！|12|16|积极|中国|Youtube|2021-12-23
看到袁隆平老先生的画面，心里好难过|看到袁隆平老先生的画面，心里好难过|15|16|积极|中国|Youtube|2021-12-21
无论是文案还是叙事风格，都太像舌尖上的中国了|无论是文案还是叙事风格，都太像舌尖上的中国了|9|16|积极|中国|Youtube|2021-12-20
中國農業科學家，實踐家和廣大的農民，真是了不起。 尊敬您們。|中国农业科学家，实践家和广大的农民，真是了不起。 尊敬您们。|12|16|积极|中国|Youtube|2021-12-20
大棚对于蜜蜂来说就是天堂|大棚对于蜜蜂来说就是天堂|7|16|积极|中国|Youtube|2021-12-20
科技与大自然的合体|科技与大自然的合体|3|16|积极|中国|Youtube|2021-12-19
说的是巴西吗？|说的是巴西吗？|0|16|积极|中国|Youtube|2021-12-19
这是奇迹，是上苍赐予的智慧和勤奋|这是奇迹，是上苍赐予的智慧和勤奋|1|16|中立|中国|Youtube|2021-12-17
世界級技術!|世界级技术!|1|16|积极|中国|Youtube|2021-12-17
好感动|好感动|2|16|积极|中国|Youtube|2021-12-17
今非昔比 的 祖国！|今非昔比 的 祖国！|8|16|积极|中国|Youtube|2021-12-17
给所有中国人点赞|给所有中国人点赞|5|16|积极|中国|Youtube|2021-12-16
迎难而上，神舟大地到处是奇迹~|迎难而上，神舟大地到处是奇迹~|4|16|积极|中国|Youtube|2021-12-13
地膜应该是能够生物降解，微塑料颗粒对人体的影响尚不明确|地膜应该是能够生物降解，微塑料颗粒对人体的影响尚不明确|3|16|积极|中国|Youtube|2021-12-13
