content,translated,likes,workId,sentiment,country,platform,postTime
黃建智 這一部要好好認真看要學習挪吒的精神我命我不由天,黃建智 這一部要好好認真看要學習挪吒的精神我命我不由天,4,10,积极,中国,Facebook,2022-08-29
逍遥翼 小哪吒被欺负好心疼,逍遥翼 小哪吒被欺负好心疼,4,10,中立,中国,Facebook,2022-09-05
帅的要死,帅的要死,1,10,积极,中国,Facebook,2022-08-29
超推薦這部,超推薦這部,5,10,消极,中国,Facebook,2022-09-05
會哭,會哭,3,10,消极,中国,Facebook,2022-09-05
我怎麼覺得這是個勇敢的孩子。,我怎麼覺得這是個勇敢的孩子。,5,10,消极,中国,Facebook,2022-09-05
這部每看必哭,這部每看必哭,3,10,积极,中国,Facebook,2022-08-29
希望拍第二集,希望拍第二集,2,10,中立,中国,Facebook,2022-09-05
看几次，眼眼眶就湿几次,看几次，眼眼眶就湿几次,3,10,积极,中国,Facebook,2022-08-29
~~哭爆啦~~,~~哭爆啦~~,5,10,中立,中国,Facebook,2022-08-29
Luffy 火焰版,Luffy 火焰版,3,10,积极,中国,Facebook,2022-09-05
我看过原片是一部感人的故事。,我看过原片是一部感人的故事。,5,10,积极,中国,Facebook,2022-10-17
感動 擔水劈柴皆是修行 星星之火可以燎原 希望 一點點的覺醒 可以啟蒙萬民 令其自由的意志再受束縛,感動 擔水劈柴皆是修行 星星之火可以燎原 希望 一點點的覺醒 可以啟蒙萬民 令其自由的意志再受束縛,4,10,积极,中国,Facebook,2022-09-05
敖丙也是好孩子，我也很心疼他,敖丙也是好孩子，我也很心疼他,5,10,积极,中国,Facebook,2022-09-05
去看电影了，非常感人,去看电影了，非常感人,0,10,积极,中国,Facebook,2022-10-31
他娘生完小孩就馬上穿好衣服可以下床了？,他娘生完小孩就馬上穿好衣服可以下床了？,3,10,积极,中国,Facebook,2023-01-09
這部真的好看，看了兩三次,這部真的好看，看了兩三次,5,10,积极,中国,Facebook,2022-12-19
這部真的很好看，當年上映的時候人剛好在中國，聽說票房很好還跑去電影院看,這部真的很好看，當年上映的時候人剛好在中國，聽說票房很好還跑去電影院看,3,10,积极,中国,Facebook,2022-09-05
我命由我不由天,我命由我不由天,4,10,积极,中国,Facebook,2022-09-05
太好看了，我也刷了好多遍了百看不厭,太好看了，我也刷了好多遍了百看不厭,5,10,积极,中国,Facebook,2022-09-05
超帥欸！！！！長大,超帥欸！！！！長大,1,10,消极,中国,Facebook,2022-11-14
要多谢他妈妈,要多谢他妈妈,4,10,积极,中国,Facebook,2022-09-05
中國能制出這種水準的動畫我們國內可能還畫不出來實在不由得敬佩,中國能制出這種水準的動畫我們國內可能還畫不出來實在不由得敬佩,1,10,积极,中国,Facebook,2023-02-06
說的不錯，臺灣也不認命說。,說的不錯，臺灣也不認命說。,3,10,消极,中国,Facebook,2023-02-27
cái tui quan tâm là2019 Na Tra Ma Đồng giáng thế - Ngao Bính là Goodboy2021 Na Tra Trùng sinh - Ngao Bính là badboy … 展开,cái tui quan tâm là2019 Na Tra Ma Đồng giáng thế - Ngao Bính là Goodboy2021 Na Tra Trùng sinh - Ngao Bính là badboy … 展开,0,10,消极,越南,Facebook,2023-07-24
"Ma đồng giáng thế, thật ra nội dung rất đơn giản, ý nghĩa truyền đạt cũng đơn giản, xem phát hiểu ngay. Nhưng chính cái sự đơn giản ấy là dễ khiến ng","Ma đồng giáng thế, thật ra nội dung rất đơn giản, ý nghĩa truyền đạt cũng đơn giản, xem phát hiểu ngay. Nhưng chính cái sự đơn giản ấy là dễ khiến ng",0,10,消极,越南,Facebook,2023-07-24
Tôi thấy na tra ma đồng giáng thế hay hơn na tra trùng sinh ý. *Ý kiến riêng*,Tôi thấy na tra ma đồng giáng thế hay hơn na tra trùng sinh ý. *Ý kiến riêng*,5,10,消极,越南,Facebook,2023-07-24
Một bộ phim tình huynh đệ nhưng nổi tiếng sực nức mùi biađia,Một bộ phim tình huynh đệ nhưng nổi tiếng sực nức mùi biađia,5,10,消极,越南,Facebook,2023-07-24
Coi lại vẫn thấy hay chứ ai như đống trash kia. Trash từ biên kịch ra cơ mà,Coi lại vẫn thấy hay chứ ai như đống trash kia. Trash từ biên kịch ra cơ mà,0,10,消极,越南,Facebook,2023-07-24
"Nhắc đến FMV thì lại nhớ Na Tra 2019 có một bản đồng nhân khúc tên là Bách Tự Lệnh, cả bài hát chỉ có 100 chữ nhưng mà siêu đỉnh ạtừ việc lời bài hát","Nhắc đến FMV thì lại nhớ Na Tra 2019 có một bản đồng nhân khúc tên là Bách Tự Lệnh, cả bài hát chỉ có 100 chữ nhưng mà siêu đỉnh ạtừ việc lời bài hát",5,10,消极,越南,Facebook,2023-07-24
Na Tra 2019 thương biết bao nhiêu qua Na Tra 2021 muốn nhấn đầu nó vô hố cứt bấy nhiêu,Na Tra 2019 thương biết bao nhiêu qua Na Tra 2021 muốn nhấn đầu nó vô hố cứt bấy nhiêu,0,10,消极,越南,Facebook,2023-07-24
đấy là lý do nên làm 'huynh đệ' (*trên giường*) chứ đíu phải rút gân nấu canh chua =)),đấy là lý do nên làm 'huynh đệ' (*trên giường*) chứ đíu phải rút gân nấu canh chua =)),4,10,消极,越南,Facebook,2023-07-24
chỗ 0:29 thấy đỏ đỏ đằng sau cứ ngỡ tôm ;-; Lươn VAnh,chỗ 0:29 thấy đỏ đỏ đằng sau cứ ngỡ tôm ;-; Lươn VAnh,4,10,消极,越南,Facebook,2023-07-24
Ai khen bản 2020 mlem chứ t thấy tạo hình 2019 là ưng mắt t nhứt :3333,Ai khen bản 2020 mlem chứ t thấy tạo hình 2019 là ưng mắt t nhứt :3333,1,10,消极,越南,Facebook,2023-07-24
nói chung thấy trong này ưng Natra ưng cả Ngao Bính chứ ngoài truyền thuyết NT đúng kiểu COCC ý từ khấy nc rồi rút gân ngta bị mấy ông long vương tèo,nói chung thấy trong này ưng Natra ưng cả Ngao Bính chứ ngoài truyền thuyết NT đúng kiểu COCC ý từ khấy nc rồi rút gân ngta bị mấy ông long vương tèo,3,10,消极,越南,Facebook,2023-07-24
"Bên này mới chuẩn chứ, ý nghĩa nhân văn, đâu như 2021 :))))","Bên này mới chuẩn chứ, ý nghĩa nhân văn, đâu như 2021 :))))",4,10,消极,越南,Facebook,2023-07-24
xem film thíc nhất câu  mệnh ta do ta định. Là Tiên hay là Ma . Ta tự quyết định ,xem film thíc nhất câu  mệnh ta do ta định. Là Tiên hay là Ma . Ta tự quyết định ,0,10,消极,越南,Facebook,2023-07-24
Đỉnh từ nội dung đến kĩ xảomuốn hài có hài - muốn bi có bi,Đỉnh từ nội dung đến kĩ xảomuốn hài có hài - muốn bi có bi,1,10,消极,越南,Facebook,2023-07-24
Vì rất cute,Vì rất cute,5,10,消极,越南,Facebook,2023-07-24
Ừ kêu nhạt Khánh Ngọc,Ừ kêu nhạt Khánh Ngọc,3,10,消极,越南,Facebook,2023-07-24
Mụt bộ phim huynh đệ đậm mùi buêduê :>,Mụt bộ phim huynh đệ đậm mùi buêduê :>,4,10,消极,越南,Facebook,2023-07-24
Nước Đá Chiên Bơ hóng phần 2.,Nước Đá Chiên Bơ hóng phần 2.,3,10,消极,越南,Facebook,2023-07-24
Ngân Tuyền đẹp đôi quáaa,Ngân Tuyền đẹp đôi quáaa,0,10,消极,越南,Facebook,2023-07-24
Đấy Na Tra 2019 dễ thương là thế đấy,Đấy Na Tra 2019 dễ thương là thế đấy,1,10,消极,越南,Facebook,2023-07-24
đang đợi natra trùng sinh,đang đợi natra trùng sinh,5,10,消极,越南,Facebook,2023-07-24
Bộ thứ nhất là bộ nào v ad,Bộ thứ nhất là bộ nào v ad,3,10,消极,越南,Facebook,2023-07-24
Hann chắc cày lại chứ hay quá,Hann chắc cày lại chứ hay quá,1,10,消极,越南,Facebook,2023-07-24
Từ chối Na21 nhé :))),Từ chối Na21 nhé :))),5,10,消极,越南,Facebook,2023-07-24
Khác hãng phim nhưng 1 phim thì giàu 1 phim thì flop nhái theo độ nổi phim trước,Khác hãng phim nhưng 1 phim thì giàu 1 phim thì flop nhái theo độ nổi phim trước,3,10,消极,越南,Facebook,2023-07-24
Xịn quáaaa,Xịn quáaaa,1,10,中立,越南,Facebook,2023-07-24
Coi lại cho bõ tức Na Tra 2019 cute thế này cơ mà,Coi lại cho bõ tức Na Tra 2019 cute thế này cơ mà,2,10,消极,越南,Facebook,2023-07-24
2 phan lien quan den nhau,2 phan lien quan den nhau,0,10,消极,西班牙,Facebook,2023-07-24
"Xem bản 2021 tức cái mình, quyết định cày đi cày lại bản 2019 thân yêu :>","Xem bản 2021 tức cái mình, quyết định cày đi cày lại bản 2019 thân yêu :>",2,10,消极,越南,Facebook,2023-07-24
Doanh thu 21 sao rồi ạ,Doanh thu 21 sao rồi ạ,5,10,消极,越南,Facebook,2023-07-24
Tra này hay bao nhiêu thì Tra kia như nồi cám heo,Tra này hay bao nhiêu thì Tra kia như nồi cám heo,5,10,消极,越南,Facebook,2023-07-24
Tình huynh đệ thấu trời xanh,Tình huynh đệ thấu trời xanh,1,10,消极,越南,Facebook,2023-07-24
Ngóng mãi mà rạp ở Nam Định k chiếu đành phải ngậm ngùi coi trên mạng. Nào rạp chiếu lại phải cố đi xem,Ngóng mãi mà rạp ở Nam Định k chiếu đành phải ngậm ngùi coi trên mạng. Nào rạp chiếu lại phải cố đi xem,0,10,消极,越南,Facebook,2023-07-24
Phim hây cho xin link koi ạ,Phim hây cho xin link koi ạ,1,10,消极,越南,Facebook,2023-07-24
Huyen Trang xem lâu r nên k nhớ là vì sao na tra lại đánh nhau vs ngao bính,Huyen Trang xem lâu r nên k nhớ là vì sao na tra lại đánh nhau vs ngao bính,4,10,消极,越南,Facebook,2023-07-24
Khúc cuối phải thay chứ ngốc = ngáo hợp hơn,Khúc cuối phải thay chứ ngốc = ngáo hợp hơn,3,10,消极,越南,Facebook,2023-07-24
Huy Dương,Huy Dương,5,10,中立,越南,Facebook,2021-07-24
Và có thể na tra trùng sinh sẽ thế vào vị trí đó,Và có thể na tra trùng sinh sẽ thế vào vị trí đó,2,10,消极,越南,Facebook,2023-07-24
Ngân Molly,Ngân Molly,3,10,中立,越南,Facebook,2021-07-24
第二集不知道是啥時出,第二集不知道是啥時出,1,10,消极,中国,Facebook,2021-07-24
船長7.2億中了嗎？,船長7.2億中了嗎？,5,10,积极,中国,Facebook,2021-07-24
大家都有兩億……… 展开,大家都有兩億……… 展开,3,10,积极,中国,Facebook,2021-07-24
船長講的真棒,船長講的真棒,1,10,积极,中国,Facebook,2021-07-24
這部很好看，我重覆看好幾次,這部很好看，我重覆看好幾次,2,10,积极,中国,Facebook,2021-07-24
船長好可愛,船長好可愛,1,10,积极,中国,Facebook,2021-07-24
最後壞掉了,最後壞掉了,2,10,消极,中国,Facebook,2021-07-24
這部很好看,這部很好看,5,10,积极,中国,Facebook,2021-07-24
我最喜歡這個結尾了，買起來！,我最喜歡這個結尾了，買起來！,2,10,消极,中国,Facebook,2021-07-24
果然是妳最好,果然是妳最好,0,10,积极,中国,Facebook,2021-07-24
船長可能要多買幾次才行,船長可能要多買幾次才行,3,10,消极,中国,Facebook,2021-07-24
船長是吃了什麼？好亢奮,船長是吃了什麼？好亢奮,2,10,积极,中国,Facebook,2021-07-24
想船長惹,想船長惹,3,10,积极,中国,Facebook,2021-07-24
骨肉是（雞腿）,骨肉是（雞腿）,2,10,积极,中国,Facebook,2021-07-24
船長加油，中樂透不要忘記我喔！謝謝這個就是蓮花太子的故事啊！,船長加油，中樂透不要忘記我喔！謝謝這個就是蓮花太子的故事啊！,4,10,积极,中国,Facebook,2021-07-24
原來是倍力加啊！笑死,原來是倍力加啊！笑死,2,10,中立,中国,Facebook,2021-07-24
帥氣的雙槌被說成加倍佳，好笑！呵呵,帥氣的雙槌被說成加倍佳，好笑！呵呵,3,10,消极,中国,Facebook,2021-07-24
搶頭獎阿阿,搶頭獎阿阿,5,10,积极,中国,Facebook,2021-07-24
50億人民幣？認真？,50億人民幣？認真？,1,10,积极,中国,Facebook,2021-07-24
拜託船長中樂透帶上我啊,拜託船長中樂透帶上我啊,5,10,积极,中国,Facebook,2021-07-24
這部真的好看 大推,這部真的好看 大推,2,10,中立,中国,Facebook,2021-07-24
今天就去買威力彩,今天就去買威力彩,5,10,积极,中国,Facebook,2021-07-24
這部真的超好看 大推,這部真的超好看 大推,2,10,积极,中国,Facebook,2021-07-24
總是想成太2真人,總是想成太2真人,4,10,积极,中国,Facebook,2021-07-24
加倍佳,加倍佳,4,10,消极,中国,Facebook,2021-07-24
霹靂卡霹靂拉拉波波莉娜貝貝魯多,霹靂卡霹靂拉拉波波莉娜貝貝魯多,4,10,积极,中国,Facebook,2021-07-24
有留言的可以抽成威力彩嗎,有留言的可以抽成威力彩嗎,0,10,消极,中国,Facebook,2021-07-24
原來是7.2億的部份呀！這樣就合理了呢！,原來是7.2億的部份呀！這樣就合理了呢！,4,10,消极,中国,Facebook,2021-07-24
船長不錯喔 這次 講好好,船長不錯喔 這次 講好好,4,10,积极,中国,Facebook,2021-07-24
船長別難過，我會好好善用那7.2億的,船長別難過，我會好好善用那7.2億的,1,10,消极,中国,Facebook,2021-07-24
聽了船長的解說，我決定去買樂透拼拼手氣！,聽了船長的解說，我決定去買樂透拼拼手氣！,4,10,消极,中国,Facebook,2021-07-24
挖哈哈哈！恭喜船長獲得7.2億彩金,挖哈哈哈！恭喜船長獲得7.2億彩金,5,10,积极,中国,Facebook,2021-07-24
聽了船長的活力介紹更想看這部了,聽了船長的活力介紹更想看這部了,0,10,积极,中国,Facebook,2021-07-24
哇哈哈哈~,哇哈哈哈~,4,10,积极,中国,Facebook,2021-07-24
別跟我搶頭奬,別跟我搶頭奬,3,10,消极,中国,Facebook,2021-07-24
曹婷婷加倍佳,曹婷婷加倍佳,0,10,积极,中国,Facebook,2021-07-24
白衣程,白衣程,4,10,积极,中国,Facebook,2021-07-24
船長吃了什麼？也給我來一份！,船長吃了什麼？也給我來一份！,3,10,积极,中国,Facebook,2021-07-24
每天買一張 總有機會的,每天買一張 總有機會的,4,10,消极,中国,Facebook,2021-07-24
一部感人熱淚的大作 都被妳說成搞笑噴淚片了推一波 真的好看,一部感人熱淚的大作 都被妳說成搞笑噴淚片了推一波 真的好看,2,10,积极,中国,Facebook,2021-07-24
竟然認真的時候識講台語,竟然認真的時候識講台語,5,10,消极,中国,Facebook,2021-07-24
好看，好笑，也有感人的部分,好看，好笑，也有感人的部分,4,10,积极,中国,Facebook,2021-07-24
超過50?她們看電影這麼便宜嗎?,超過50?她們看電影這麼便宜嗎?,1,10,消极,中国,Facebook,2021-07-24
船長中了7.2億了嗎？,船長中了7.2億了嗎？,2,10,积极,中国,Facebook,2021-07-24
哇哈哈哈，俺可以送船長兩億。（逃,哇哈哈哈，俺可以送船長兩億。（逃,3,10,积极,中国,Facebook,2021-07-24
里头的《我命不由天》也很有意思，很符合剧情https://youtu.be/31_UMWKQ0Q4,里头的《我命不由天》也很有意思，很符合剧情https://youtu.be/31_UMWKQ0Q4,4,10,积极,中国,Facebook,2021-07-24
Chi Chi 加油努力“樂透呀”,Chi Chi 加油努力“樂透呀”,1,10,积极,中国,Facebook,2021-07-24
我命由我不由天，超爱这句,我命由我不由天，超爱这句,5,10,积极,中国,Facebook,2021-07-24
陈雨静 去看 超好看,陈雨静 去看 超好看,0,10,积极,中国,Facebook,2020-07-24
Is this movie out,Is this movie out,4,10,积极,新加坡,Facebook,2023-07-24
Siong Hong Hoe,Siong Hong Hoe,0,10,消极,爱尔兰,Facebook,2020-07-24
Dea Eunice,Dea Eunice,0,10,中立,新加坡,Facebook,2020-07-24
KW Wong Wong,KW Wong Wong,3,10,消极,新加坡,Facebook,2020-07-24
Jun Hao Ooi Fuh Kar Yew 阿青,Jun Hao Ooi Fuh Kar Yew 阿青,2,10,积极,法国,Facebook,2020-07-24
Sam Cas,Sam Cas,1,10,中立,澳大利亚,Facebook,2020-07-24
Minmin Chez,Minmin Chez,0,10,中立,卢森堡,Facebook,2020-07-24
Eslyn Chan,Eslyn Chan,3,10,中立,威尔士,Facebook,2020-07-24
Pls put subang or subang,Pls put subang or subang,2,10,消极,新西兰,Facebook,2023-07-24
Sharon Lee,Sharon Lee,4,10,中立,法国,Facebook,2020-07-24
梁瀚文 Fong Fong,梁瀚文 Fong Fong,1,10,积极,中国,Facebook,2020-07-24
李秀英,李秀英,0,10,消极,中国,Facebook,2020-07-24
Zhi Yu Liu Loki Then,Zhi Yu Liu Loki Then,0,10,消极,新加坡,Facebook,2020-07-24
Chloe Lim go watch with ur kids,Chloe Lim go watch with ur kids,1,10,消极,牙买加,Facebook,2023-07-24
翔翔,翔翔,1,10,中立,中国,Facebook,2020-07-24
No showing in Johor Bahru?,No showing in Johor Bahru?,3,10,消极,马来西亚,Facebook,2023-07-24
彭雯瑜,彭雯瑜,0,10,积极,中国,Facebook,2020-07-24
Xinyee Wah,Xinyee Wah,0,10,中立,马来西亚,Facebook,2020-07-24
Joe Ng JieYu Lee,Joe Ng JieYu Lee,2,10,消极,牙买加,Facebook,2020-07-24
Mona Fish go,Mona Fish go,3,10,中立,波兰,Facebook,2023-07-24
Wern Lee Tan哪吒踩着风火轮来马来西亚了 走起,Wern Lee Tan哪吒踩着风火轮来马来西亚了 走起,4,10,积极,中国,Facebook,2020-07-24
Boboiboy lagi Best,Boboiboy lagi Best,4,10,消极,马来西亚,Facebook,2023-07-24
Xue Ann T Tangent,Xue Ann T Tangent,3,10,积极,德国,Facebook,2020-07-24
Miki Choong tgv ckp ada,Miki Choong tgv ckp ada,2,10,积极,澳大利亚,Facebook,2023-07-24
Ahmad Khidir,Ahmad Khidir,2,10,中立,越南,Facebook,2020-07-24
Kittipod Thungsomsuk,Kittipod Thungsomsuk,2,10,中立,比利时,Facebook,2020-07-24
Im Wen,Im Wen,0,10,中立,牙买加,Facebook,2020-07-24
Sam Lim,Sam Lim,3,10,中立,美国,Facebook,2020-07-24
Wei Heeng Mok,Wei Heeng Mok,0,10,消极,奥地利,Facebook,2020-07-24
Faizal Pagri bestnyaaaaa,Faizal Pagri bestnyaaaaa,1,10,消极,印度尼西亚,Facebook,2020-07-24
戴志豪 你看完了？,戴志豪 你看完了？,5,10,积极,中国,Facebook,2020-07-24
Looking forward to watch this.,Looking forward to watch this.,4,10,消极,牙买加,Facebook,2023-07-24
Boon Shing,Boon Shing,4,10,中立,美国,Facebook,2020-07-24
Gonna watch,Gonna watch,0,10,消极,爱尔兰,Facebook,2023-07-24
Wai Fong Lai,Wai Fong Lai,5,10,消极,新西兰,Facebook,2020-07-24
Yang Ahh,Yang Ahh,5,10,中立,印度尼西亚,Facebook,2020-07-24
宏裕,宏裕,5,10,消极,中国,Facebook,2020-07-24
ermm. okay. so this nezha is consider a god or a demon in chinese myth? cause i think ive seen this character as god and fought with sun wukong in jo,ermm. okay. so this nezha is consider a god or a demon in chinese myth? cause i think ive seen this character as god and fought with sun wukong in jo,0,10,消极,加拿大,Facebook,2023-07-24
Great animation,Great animation,4,10,中立,马来西亚,Facebook,2023-07-24
Wei Chun,Wei Chun,4,10,中立,比利时,Facebook,2020-07-24
Leong Sek Wai abit of boboiboi's feel but looks good lolol,Leong Sek Wai abit of boboiboi's feel but looks good lolol,4,10,消极,新西兰,Facebook,2023-07-24
Venzo Loh Wen Cong bro this,Venzo Loh Wen Cong bro this,3,10,消极,马来西亚,Facebook,2023-07-24
