"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"流浪地球2美国观影体验（1/n):今天一家四口看了流浪地球2。1，是个小厅，只有43个座椅，不过是那种可以吃饭的大座椅，放倒之后很舒服。2，基本坐满，基本来的都是华人3，片子三个多小时，没感觉很长，剧情挺紧凑"|"流浪地球2美国观影体验（1/n):今天一家四口看了流浪地球2。1，是个小厅，只有43个座椅，不过是那种可以吃饭的大座椅，放倒之后很舒服。2，基本坐满，基本来的都是华人3，片子三个多小时，没感觉很长，剧情挺紧凑"|"9"|"2"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"看到信任的人评论《流浪地球1+2》都烂的不要不要的，我就直接省略不看了。Netflix 我单子里的电影/电视已经看不完了；图书馆app里我借到手的书就有10本，6本在等待中…谁有时间看烂电影？珍惜生命吧"|"看到信任的人评论《流浪地球1+2》都烂的不要不要的，我就直接省略不看了。Netflix 我单子里的电影/电视已经看不完了；图书馆app里我借到手的书就有10本，6本在等待中…谁有时间看烂电影？珍惜生命吧"|"24"|"2"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"#美国热搜 榜：1、习近平：如果生在美国，不会加入美国共产党 2、突发：今日拜登下令美战机在阿拉斯加再次击落高空物体 3、#习近平 耍嘴皮子，私企不买账 4、美国公布更多细节，流浪地球坐实间谍气球 5、美国全球游街＃流浪地球 6、中国＃ChatGPT　出言犯禁被封杀７、武汉万名老人上街抗议医保改革"|"#美国热搜 榜：1、习近平：如果生在美国，不会加入美国共产党 2、突发：今日拜登下令美战机在阿拉斯加再次击落高空物体 3、#习近平 耍嘴皮子，私企不买账 4、美国公布更多细节，流浪地球坐实间谍气球 5、美国全球游街＃流浪地球 6、中国＃ChatGPT　出言犯禁被封杀７、武汉万名老人上街抗议医保改革"|"79"|"2"|"积极"|"中国"|"Twitter"|"2023-02-11"|"Twitter"
"西窗随记这篇文章回答了春节档两个问题，我认为很有道理：1.为什么满江红会被两头骂？也就是一边认为它是资本秦桧，另一边又认为它打爱国鸡血？2.为什么流浪地球会比满江红更吸民族主义粉？他给出的答案是，无论宋抗金还是国军抗日，这种牺牲惨重场面难看的民族主义，已经不够现在的强国小孩们吸了。"|"西窗随记这篇文章回答了春节档两个问题，我认为很有道理：1.为什么满江红会被两头骂？也就是一边认为它是资本秦桧，另一边又认为它打爱国鸡血？2.为什么流浪地球会比满江红更吸民族主义粉？他给出的答案是，无论宋抗金还是国军抗日，这种牺牲惨重场面难看的民族主义，已经不够现在的强国小孩们吸了。"|"63"|"2"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"“俄罗斯人说我的视频是12月的，我给你们看下手机，1月13日，14:40 分，市里边很多俄菌，一会我给他们送个礼物。”@维克多流浪在地球"|"“俄罗斯人说我的视频是12月的，我给你们看下手机，1月13日，14:40 分，市里边很多俄菌，一会我给他们送个礼物。”@维克多流浪在地球"|"36"|"2"|"积极"|"中国"|"Twitter"|"2023-01-13"|"Twitter"
"《流浪地球2》1月27日全英上映，该片为近15年来，英国上映最高票房华语片#TheWanderingEarth2 is the #UK's Highest Grossing Chinese Language Film in 15 years"|"《流浪地球2》1月27日全英上映，该片为近15年来，英国上映最高票房华语片#TheWanderingEarth2 is the #UK's Highest Grossing Chinese Language Film in 15 years"|"276"|"2"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"流浪地球1没有看过，我去看流浪地球2的原因是以为去看的是沈腾的独行月球第二部。。。如果知道是WJ演的，我不会浪费80块钱看的。。。"|"流浪地球1没有看过，我去看流浪地球2的原因是以为去看的是沈腾的独行月球第二部。。。如果知道是WJ演的，我不会浪费80块钱看的。。。"|"24"|"2"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"《流浪地球》2比1好看，中国式科幻，可圈可点，电影够下本，想把各种故事各种精神和价值讲好，难怪公知殖人反贼破防。稍微有点长，改进剪辑应该更好看点。"|"《流浪地球》2比1好看，中国式科幻，可圈可点，电影够下本，想把各种故事各种精神和价值讲好，难怪公知殖人反贼破防。稍微有点长，改进剪辑应该更好看点。"|"44"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"冬哥辣评-电影：以下观点仅代表我个人！我认为：攀登者，是《战狼，流浪地球，攀登者》科幻粉红电影中，电脑特效做的最好的！吴超人再次热血沸腾，腾云驾雾，翻山越海。我本人看的盗版！手机盗版！电脑特效给8分！（满分10分）内容给#分（满分100分），观影建议：1-如果免费（某单位送票）2-如果有大把"|"冬哥辣评-电影：以下观点仅代表我个人！我认为：攀登者，是《战狼，流浪地球，攀登者》科幻粉红电影中，电脑特效做的最好的！吴超人再次热血沸腾，腾云驾雾，翻山越海。我本人看的盗版！手机盗版！电脑特效给8分！（满分10分）内容给#分（满分100分），观影建议：1-如果免费（某单位送票）2-如果有大把"|"434"|"2"|"积极"|"中国"|"Twitter"|"2019-10-16"|"Twitter"
"儿子昨天看了流浪地球1 画了个木星 有那么点意思"|"儿子昨天看了流浪地球1 画了个木星 有那么点意思"|"6"|"2"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"看完流浪地球1和2后， 有了严重的后遗症：看不了美国大片，每当出现包括但不限于以下情节时， 一秒出戏。1.遇到大的灾难，全世界都不行、都想不明白的问题、都打不过的boss，就被你们一个小角色解决了。2.有了星际宇航的能力， 战斗时候还要拼刺刀的。3.外星人开口就说英语的。欢迎补充"|"看完流浪地球1和2后， 有了严重的后遗症：看不了美国大片，每当出现包括但不限于以下情节时， 一秒出戏。1.遇到大的灾难，全世界都不行、都想不明白的问题、都打不过的boss，就被你们一个小角色解决了。2.有了星际宇航的能力， 战斗时候还要拼刺刀的。3.外星人开口就说英语的。欢迎补充"|"168"|"2"|"积极"|"中国"|"Twitter"|"2023-02-09"|"Twitter"
"赛凡 流浪地球2 1/6 MOSS 拼装版"|"赛凡 流浪地球2 1/6 MOSS 拼装版"|"4"|"2"|"积极"|"中国"|"Twitter"|"2023-06-29"|"Twitter"
"流浪地球2上映首日还没过那我猜一下能有5亿票房，剧情节奏和特效相比流浪地球1有显著进步。"|"流浪地球2上映首日还没过那我猜一下能有5亿票房，剧情节奏和特效相比流浪地球1有显着进步。"|"18"|"2"|"积极"|"中国"|"Twitter"|"2023-01-22"|"Twitter"
"问：流浪地球1呢？答：流浪去了"|"问：流浪地球1呢？答：流浪去了"|"7"|"2"|"积极"|"中国"|"Twitter"|"2021-04-29"|"Twitter"
"拉着老婆去看《流浪地球 2》 结果老婆在影院哭的眼泪巴巴，因为她没有看过一，还没过瘾， 一进家门又在家里投影看了一遍《流浪地球1》又是眼泪巴巴的..........."|"拉着老婆去看《流浪地球 2》 结果老婆在影院哭的眼泪巴巴，因为她没有看过一，还没过瘾， 一进家门又在家里投影看了一遍《流浪地球1》又是眼泪巴巴的..........."|"23"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"马云3月1日到达斐济。#斐济 推友告诉亚洲金融，今天吃饭的地方遇到马云了。#马云 身边有两个女的，还有两个白人保镖，并且禁止拍照。马云从杭州到香港、西班牙、荷兰、日本、泰国、澳大利亚、斐济。真正的超级富豪，地球的流浪公民…Chinese Billionaire and Alibaba Founde"|"马云3月1日到达斐济。#斐济 推友告诉亚洲金融，今天吃饭的地方遇到马云了。#马云 身边有两个女的，还有两个白人保镖，并且禁止拍照。马云从杭州到香港、西班牙、荷兰、日本、泰国、澳大利亚、斐济。真正的超级富豪，地球的流浪公民…Chinese Billionaire and Alibaba Founde"|"108"|"2"|"积极"|"中国"|"Twitter"|"2023-03-06"|"Twitter"
"昨晚在电影院看流浪地球2，今天在飞机上看流浪地球1，还是加长版"|"昨晚在电影院看流浪地球2，今天在飞机上看流浪地球1，还是加长版"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-02-15"|"Twitter"
"走，一起为刘培强接生在电影《流浪地球》中，吴京饰演的刘培强于今天——2023年1月22日出生，2075年2月15日为拯救地球点燃木星，壮烈牺牲。你今天看电影了吗？你觉得值得推荐吗？"|"走，一起为刘培强接生在电影《流浪地球》中，吴京饰演的刘培强于今天——2023年1月22日出生，2075年2月15日为拯救地球点燃木星，壮烈牺牲。你今天看电影了吗？你觉得值得推荐吗？"|"73"|"2"|"积极"|"中国"|"Twitter"|"2023-01-22"|"Twitter"
"问题是这是误导观众，月球是地球被一颗行星碰撞形成的，怎么可能有核反应所需的材料？更别提把月球炸解体了，根本不可能。流浪地球1炸木星还没那么离谱，炸月球可真是离了大谱"|"问题是这是误导观众，月球是地球被一颗行星碰撞形成的，怎么可能有核反应所需的材料？更别提把月球炸解体了，根本不可能。流浪地球1炸木星还没那么离谱，炸月球可真是离了大谱"|"4"|"2"|"积极"|"中国"|"Twitter"|"2023-01-23"|"Twitter"
"笨阿姨以为今天是公映的最后一天赶着看了流浪地球2~又在Netflix补课了流浪地球1~然后发现明天气温零下三十度~没有中签的流浪汉会冻坏的~"|"笨阿姨以为今天是公映的最后一天赶着看了流浪地球2~又在Netflix补课了流浪地球1~然后发现明天气温零下三十度~没有中签的流浪汉会冻坏的~"|"6"|"2"|"积极"|"中国"|"Twitter"|"2023-02-03"|"Twitter"
"流浪地球1那个时候的周边希望还能找到送给我这个的朋友"|"流浪地球1那个时候的周边希望还能找到送给我这个的朋友"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-04-06"|"Twitter"
"流浪地球2在1月22日大年初一正式上映"|"流浪地球2在1月22日大年初一正式上映"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-01-23"|"Twitter"
"#流浪地球2 1、流浪地球2其实是《流浪地球1》的前传。2、刘培强(吴京饰)在2023年1月22日出生，现在我就想好好保护刘培强，以后他会保护地球。3、太阳危机之后人类制定了“移山计划”，各种挫折之后由中国主导，制定了“流浪地球计划”。4、整部电影剧情紧凑，画面震撼，真的是值得一看，去看吧！"|"#流浪地球2 1、流浪地球2其实是《流浪地球1》的前传。2、刘培强(吴京饰)在2023年1月22日出生，现在我就想好好保护刘培强，以后他会保护地球。3、太阳危机之后人类制定了“移山计划”，各种挫折之后由中国主导，制定了“流浪地球计划”。4、整部电影剧情紧凑，画面震撼，真的是值得一看，去看吧！"|"36"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"#流浪地球2 看完了，真心觉得超好看！视觉冲击力不输阿凡达2，创意和剧情不输星际穿越。比流浪地球1更是进步了太多太多！特效真心赞爆，一定要去IMax2D影院看，感觉每一帧画面都能当屏保！另外吴孟达的“复活”太绝了，完全看不出破绽。对数字生命体的剧情线也很有创意，感觉已经等不及想看3了"|"#流浪地球2 看完了，真心觉得超好看！视觉冲击力不输阿凡达2，创意和剧情不输星际穿越。比流浪地球1更是进步了太多太多！特效真心赞爆，一定要去IMax2D影院看，感觉每一帧画面都能当屏保！另外吴孟达的“复活”太绝了，完全看不出破绽。对数字生命体的剧情线也很有创意，感觉已经等不及想看3了"|"123"|"2"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"我看流浪地球1很多场景，包括服化道是有点蹩脚的，流浪地球2完全没有了。这些年好莱坞也未必做得出这种水准。这部电影会是中国影史新的里程碑。。从刘德华当年给宁浩种下了一颗种子，到郭帆文牧野。中国人浪漫起来吓人人。。看见达叔，很怀念。"|"我看流浪地球1很多场景，包括服化道是有点蹩脚的，流浪地球2完全没有了。这些年好莱坞也未必做得出这种水准。这部电影会是中国影史新的里程碑。。从刘德华当年给宁浩种下了一颗种子，到郭帆文牧野。中国人浪漫起来吓人人。。看见达叔，很怀念。"|"6"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"万达影院明天流浪地球1&2两场连映哈哈哈哈，准备去看imax，5个小时。"|"万达影院明天流浪地球1&2两场连映哈哈哈哈，准备去看imax，5个小时。"|"3"|"2"|"积极"|"中国"|"Twitter"|"2023-03-18"|"Twitter"
"流浪地球1&2连看，5小时膀胱局。"|"流浪地球1&2连看，5小时膀胱局。"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-03-19"|"Twitter"
"我愿意接受自然选择，但我不喜欢其他智慧对我做出选择经过一番讨论，我明悟了我为何没有在流浪地球2中找到1的那种感动"|"我愿意接受自然选择，但我不喜欢其他智慧对我做出选择经过一番讨论，我明悟了我为何没有在流浪地球2中找到1的那种感动"|"6"|"2"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"流浪地球1里面印象最深的一段台词"|"流浪地球1里面印象最深的一段台词"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"流浪地球1里面印象最深的一段台词"|"流浪地球1里面印象最深的一段台词"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"马云3月1日到达斐济。#斐济 推友爆料今天吃饭的地方遇到马云了。#马云 身边有两个女的，还有两个白人保镖，并且禁止拍照。马云从杭州到香港、西班牙、荷兰、日本、泰国、澳大利亚、斐济。真正的超级富豪，地球的流浪公民…Chinese Billionaire and Alibaba Founder #Ja"|"马云3月1日到达斐济。#斐济 推友爆料今天吃饭的地方遇到马云了。#马云 身边有两个女的，还有两个白人保镖，并且禁止拍照。马云从杭州到香港、西班牙、荷兰、日本、泰国、澳大利亚、斐济。真正的超级富豪，地球的流浪公民…Chinese Billionaire and Alibaba Founder #Ja"|"25"|"2"|"积极"|"中国"|"Twitter"|"2023-03-06"|"Twitter"
"家人们 我宣布流浪地球2比1更带劲 更好看"|"家人们 我宣布流浪地球2比1更带劲 更好看"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-01-23"|"Twitter"
"流浪地球2的MOSS，1/6拼装模型涂装分享#流浪地球"|"流浪地球2的MOSS，1/6拼装模型涂装分享#流浪地球"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-07-04"|"Twitter"
"流浪地球2比1更上了一个台阶！"|"流浪地球2比1更上了一个台阶！"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"定了周日，一家四口观摩流浪地球2。1:30 这场基本都满了，没好位置。定了5:15的。整个剧场就44个座位，其中8个给残障人士和家属。老美对待残疾人不错！"|"定了周日，一家四口观摩流浪地球2。1:30 这场基本都满了，没好位置。定了5:15的。整个剧场就44个座位，其中8个给残障人士和家属。老美对待残疾人不错！"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"虽然流浪地球1我就不喜欢，2不乐意看，但是满江红里四字更是重量级"|"虽然流浪地球1我就不喜欢，2不乐意看，但是满江红里四字更是重量级"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"我更容易记住给我带来欢笑的人，比如吴孟达老师，一个我从小到大都很喜欢的演员。流浪地球应该是我看他的最后的影视作品。当我看到流浪地球2里用CG再次合成了他的影像时，我的脑海里浮现出他在流浪地球1里牺牲的画面和他微博上的遗言∶我是中国人我不由自主的流下眼泪。#吴孟达 "|"我更容易记住给我带来欢笑的人，比如吴孟达老师，一个我从小到大都很喜欢的演员。流浪地球应该是我看他的最后的影视作品。当我看到流浪地球2里用CG再次合成了他的影像时，我的脑海里浮现出他在流浪地球1里牺牲的画面和他微博上的遗言∶我是中国人我不由自主的流下眼泪。#吴孟达 "|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"如果说流浪地球1打开了中国科幻电影的大门那么流浪地球2是亲手拉着你出门指着天上万千星河说：抬头看，我们也能如此闪耀。"|"如果说流浪地球1打开了中国科幻电影的大门那么流浪地球2是亲手拉着你出门指着天上万千星河说：抬头看，我们也能如此闪耀。"|"25"|"2"|"积极"|"中国"|"Twitter"|"2023-01-22"|"Twitter"
"MENG流浪地球，1/100箱式运载车。到手了very good."|"MENG流浪地球，1/100箱式运载车。到手了very good."|"0"|"2"|"积极"|"中国"|"Twitter"|"2020-01-09"|"Twitter"
"突然想起很久以前看过流浪地球1的展 2的道具精细了这么多希望有机会看到2的"|"突然想起很久以前看过流浪地球1的展 2的道具精细了这么多希望有机会看到2的"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"国产科幻电影《流浪地球2》正在热映中，影片登陆北美市场，并在北美30个城市的30块IMAX银幕放映。1月22日，《流浪地球2》北美开画报收13万美金，贡献占比高达19%"|"国产科幻电影《流浪地球2》正在热映中，影片登陆北美市场，并在北美30个城市的30块IMAX银幕放映。1月22日，《流浪地球2》北美开画报收13万美金，贡献占比高达19%"|"3"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
