content|translated|likes|workId|sentiment|country|platform|postTime
大刘一个人拔高了整个中国科幻的高度|大刘一个人拔高了整个中国科幻的高度|0|2|积极|中国|Youtube|2019-03-14
見到吳京就唔開胃|见到吴京就唔开胃|0|2|积极|中国|Youtube|2019-03-12
I think my keyboard is broken...   :(|我想我的键盘坏了……:（|0|2|中立|爱尔兰|Youtube|2019-03-09
Copy movie of GORASU|GORASU的拷贝电影|0|2|积极|新西兰|Youtube|2019-03-09
hello|你好|0|2|中立|澳大利亚|Youtube|2019-03-08
啊赵今麦我的爱|啊赵今麦我的爱|2|2|积极|中国|Youtube|2019-03-06
현재 공전 ,자전 각도에서 1도만 틀어져도 지구 멸망 카운트 다운이라고 하는데, 지구 전체를 이동시킨다는 발상이 .... 지구 전체를 이동시키는 발상 자체가 거의 탈물리학 수준의 발상이라는 생각되네요. 참신하다고 생각해야 하는건지? 아니면, 지구 자체가 이동할때 일어|现在，在公转和自转的角度上，只要错位1度，就被称为地球灭亡倒计时，将整个地球移动的想法是....移动整个地球的想法本身就是脱离物理学的想法。是崭新的吗?或者地球本身在移动时|1|2|积极|韩国|Youtube|2019-03-06
地球離開太陽系等於是自殺.... 光看預告就不想看|地球离开太阳系等于是自杀.... 光看预告就不想看|0|2|积极|中国|Youtube|2019-03-05
强国技术好nb啊|强国技术好nb啊|0|2|积极|中国|Youtube|2019-03-03
香港票房慘淡|香港票房惨淡|0|2|积极|中国|Youtube|2019-03-02
从此可见中华民族的心胸之宽广，自古岛国心胸狭隘|从此可见中华民族的心胸之宽广，自古岛国心胸狭隘|1|2|积极|中国|Youtube|2019-03-02
感谢流浪地球让我知道豆瓣是一个没看过电影就可以评论并打分的网站。现在也能理解为什么看过很多不错的电影但是豆瓣分数很低的原因了。|感谢流浪地球让我知道豆瓣是一个没看过电影就可以评论并打分的网站。现在也能理解为什么看过很多不错的电影但是豆瓣分数很低的原因了。|1|2|积极|中国|Youtube|2019-03-01
中國大陸開始拍科技片了是好事，好過拍些不知所謂的古裝垃圾劇。|中国大陆开始拍科技片了是好事，好过拍些不知所谓的古装垃圾剧。|2|2|积极|中国|Youtube|2019-02-28
蒼草碧連天，星星伴我笑！|苍草碧连天，星星伴我笑！|1|2|积极|中国|Youtube|2019-02-28
有沒想过如地球改変了位置会令太阳系失衡甚至影响整体宇宙，而地球离開了太阳系的生命帶，地球很快就变成死寂的星球了，所以我覺得这小説寫得很大胆|有没想过如地球改変了位置会令太阳系失衡甚至影响整体宇宙，而地球离开了太阳系的生命带，地球很快就变成死寂的星球了，所以我觉得这小说写得很大胆|0|2|积极|中国|Youtube|2019-02-27
真心強|真心强|1|2|积极|中国|Youtube|2019-02-27
今天看完了,這部電影水準真的太厲害了你的國，台灣人都看哭了|今天看完了,这部电影水准真的太厉害了你的国，台湾人都看哭了|2|2|积极|中国|Youtube|2019-02-27
Made in china. So I estimate 10 minutes maximum before it breaks, that is if it even worked in the first place.|中国制造。所以我估计最多10分钟就会坏掉，这是如果它一开始就起作用的话。|1|2|积极|爱尔兰|Youtube|2019-02-27
The entire premiss is flawed. Earth and everyone on it would die if this were attempted.|整个前提都是有缺陷的。如果这样做，地球和地球上的每个人都会死。|1|2|积极|英国|Youtube|2019-02-26
haha，作为国人还是有点自豪的，真的是科幻电影迈了一大步|haha，作为国人还是有点自豪的，真的是科幻电影迈了一大步|2|2|积极|中国|Youtube|2019-02-25
三体人：我晶 球呢？*氦闪*|三体人：我晶 球呢？*氦闪*|2|2|消极|中国|Youtube|2019-02-25
很赞的电影|很赞的电影|1|2|积极|中国|Youtube|2019-02-25
哇操我怎麼覺得裡面的細節我都看過了，遊戲莫斯感覺像瓦力裡面的反派船舵。|哇操我怎么觉得里面的细节我都看过了，游戏莫斯感觉像瓦力里面的反派船舵。|1|2|积极|中国|Youtube|2019-02-25
很好看|很好看|1|2|积极|中国|Youtube|2019-02-24
Made in China 會爆炸|Made in China 会爆炸|0|2|中立|中国|Youtube|2019-02-24
特效不錯 但是電影不好看 沒什麼拯救感動 沒特效真的會睡著|特效不错 但是电影不好看 没什么拯救感动 没特效真的会睡着|0|2|积极|中国|Youtube|2019-02-23
电影院是删减版的，有些剧情连不上，还有联合国刘几句话就把他们说动了也很牵强，还有其他的地方，瑕疵还是有的，不过挺欣慰的。有瑕疵，那么以后的中国科幻片就可以以此为准逐步完善，它是一部好科幻，不要盲目的给他贴上不属于它的标签，这条评论不是双标，这是一句加油！|电影院是删减版的，有些剧情连不上，还有联合国刘几句话就把他们说动了也很牵强，还有其他的地方，瑕疵还是有的，不过挺欣慰的。有瑕疵，那么以后的中国科幻片就可以以此为准逐步完善，它是一部好科幻，不要盲目的给他贴上不属于它的标签，这条评论不是双标，这是一句加油！|0|2|积极|中国|Youtube|2019-02-23
妖星哥拉斯(1962年)https://zh.wikipedia.org/wiki/%E5%A6%96%E6%98%9F%E5%93%A5%E6%8B%89%E6%96%AF在宇宙中有一個不斷前進的妖星哥拉斯，質量是地球的6000倍，即將於地球相撞，於是科學家們採取了一個大膽的計劃以避免地球與哥拉|妖星哥拉斯(1962年)https://zh.wikipedia.org/wiki/%E5%A6%96%E6%98%9F%E5%93%A5%E6%8B%89%E6%96%AF在宇宙中有一个不断前进的妖星哥拉斯，质量是地球的6000倍，即将于地球相撞，于是科学家们采取了一个大胆的计划以避免地球与哥拉|0|2|积极|中国|Youtube|2019-02-23
Costumes done by new zealand. Sfx by american startupin beijing|服装由新西兰制作。美国创业公司在北京的Sfx|0|2|积极|爱尔兰|Youtube|2019-02-23
im English comments passing by comments sectors.|我的英文评论通过评论部门。|0|2|消极|加拿大|Youtube|2019-02-23
特朗普急眼啦 拯救地球轮不到你们呀 |特朗普急眼啦 拯救地球轮不到你们呀 |0|2|积极|中国|Youtube|2019-02-23
欠了一段大媽舞，失敗 |欠了一段大妈舞，失败 |0|2|消极|中国|Youtube|2019-02-23
电影我没看过，所以不评价，老刘作品的一些理念match 到我的心了，知己，我真的认为万一将来外星人来到地球是跟你交朋友的人蠢到不行.... 科技继续发展把，再没能力宇宙航行的条件下寻找外星人真的是作死... 至于认为没有外星人的朋友.. 那压根咱们不在一个频道...|电影我没看过，所以不评价，老刘作品的一些理念match 到我的心了，知己，我真的认为万一将来外星人来到地球是跟你交朋友的人蠢到不行.... 科技继续发展把，再没能力宇宙航行的条件下寻找外星人真的是作死... 至于认为没有外星人的朋友.. 那压根咱们不在一个频道...|1|2|积极|中国|Youtube|2019-02-22
其实吧，中国人比谁都知道，英雄和救世主从来都不只是一个人，在某个社会里，救世主是人民，在整个人类社会里，救世主是全人类，而不会是个人。表面上的个人英雄，救世主，明君，还有今天厉害的总统和领导人，其实不过是顺应了人民跟人类的民意，发挥了人类的创造力才造就了成功。最伟大的是人民，是人类，而不是某个人|其实吧，中国人比谁都知道，英雄和救世主从来都不只是一个人，在某个社会里，救世主是人民，在整个人类社会里，救世主是全人类，而不会是个人。表面上的个人英雄，救世主，明君，还有今天厉害的总统和领导人，其实不过是顺应了人民跟人类的民意，发挥了人类的创造力才造就了成功。最伟大的是人民，是人类，而不是某个人|2|2|积极|中国|Youtube|2019-02-22
真的很可惜马来西亚没有上映，不然真的是很值得去电影院消费的一部电影|真的很可惜马来西亚没有上映，不然真的是很值得去电影院消费的一部电影|2|2|积极|中国|Youtube|2019-02-22
这个团队真是太不容易了。|这个团队真是太不容易了。|2|2|消极|中国|Youtube|2019-02-22
期待无删减版|期待无删减版|2|2|中立|中国|Youtube|2019-02-22
Netflix signed up wandering earth ! Good news for world wide sci-fi fans !!|Netflix签约流浪地球!这是全世界科幻迷的好消息!!|1|2|积极|马来西亚|Youtube|2019-02-22
개 노잼시간이 아깝다|太无聊了，浪费时间|0|2|消极|朝鲜|Youtube|2019-02-22
我似乎都在网上看完了……|我似乎都在网上看完了……|0|2|积极|中国|Youtube|2019-02-21
里面的有些场景抄袭伊藤润二的末日漫画《地狱星》|里面的有些场景抄袭伊藤润二的末日漫画《地狱星》|0|2|中立|中国|Youtube|2019-02-21
地球離開太陽，其零點場和溫度將急劇改變，地球生物包括人類都會瞬間失憶並凍死…有點科學知識的人都知劇情是荒謬失實的！|地球离开太阳，其零点场和温度将急剧改变，地球生物包括人类都会瞬间失忆并冻死…有点科学知识的人都知剧情是荒谬失实的！|0|2|积极|中国|Youtube|2019-02-21
三分鐘之前剛看完，可以明確的說說，這是一部讓人感動又讓人震撼的電影！很厲害的硬科幻！|三分钟之前刚看完，可以明确的说说，这是一部让人感动又让人震撼的电影！很厉害的硬科幻！|3|2|积极|中国|Youtube|2019-02-21
中國人救地球=中國人離開地球|中国人救地球=中国人离开地球|0|2|积极|中国|Youtube|2019-02-21
剛在紐約看完, 眼睛哭腫了, 對於這種人類傾全力對抗命運的劇情完全沒有抵抗力, 台灣沒上映實在可惜|刚在纽约看完, 眼睛哭肿了, 对于这种人类倾全力对抗命运的剧情完全没有抵抗力, 台湾没上映实在可惜|5|2|积极|中国|Youtube|2019-02-21
这个电影给我最大的感受是真实感，你在努力修发动机，其他人也在修。你点燃苏拉威西发动机喷向木星，新加坡也点燃发动机喷向木星，就算一个小队失败也还有更多的小队都在努力。每个人都是英雄。没有对任何一个国家的人进行褒贬。没有大爆炸前的亲嘴，没有爆炸前看见小狗狗还要去救的圣母，没有震撼人心的演讲。有人说最后|这个电影给我最大的感受是真实感，你在努力修发动机，其他人也在修。你点燃苏拉威西发动机喷向木星，新加坡也点燃发动机喷向木星，就算一个小队失败也还有更多的小队都在努力。每个人都是英雄。没有对任何一个国家的人进行褒贬。没有大爆炸前的亲嘴，没有爆炸前看见小狗狗还要去救的圣母，没有震撼人心的演讲。有人说最后|5|2|积极|中国|Youtube|2019-02-21
要喷的话，阿凡达槽点更多|要喷的话，阿凡达槽点更多|1|2|消极|中国|Youtube|2019-02-20
中国大陆的任何进步都会深深刺痛某些人脆弱的心灵大家应该理解|中国大陆的任何进步都会深深刺痛某些人脆弱的心灵大家应该理解|5|2|积极|中国|Youtube|2019-02-20
i hope to see this movie soon !i love science fiction movies :)good continuation from FRANCE|我希望能尽快看到这部电影，我喜欢科幻电影:)法国的精彩延续|4|2|积极|爱尔兰|Youtube|2019-02-20
看完了，一般|看完了，一般|1|2|积极|中国|Youtube|2019-02-20
今天终于买到票了。看了之后觉得，按照现在的票房，是不是可以给工作人员把秋衣也一起买了～～～好棒的团队～|今天终于买到票了。看了之后觉得，按照现在的票房，是不是可以给工作人员把秋衣也一起买了～～～好棒的团队～|1|2|积极|中国|Youtube|2019-02-20
垃圾！|垃圾！|0|2|消极|中国|Youtube|2019-02-20
让杭州地下城被熔岩淹没肯定是因为不想还花呗|让杭州地下城被熔岩淹没肯定是因为不想还花呗|24|2|消极|中国|Youtube|2019-02-19
我看完觉得这是部神话电影，别喷我哦，我小学刚毕业～|我看完觉得这是部神话电影，别喷我哦，我小学刚毕业～|0|2|积极|中国|Youtube|2019-02-19
음.....SF로 유명한 영화들을 섞으면 이런느낌. ?|嗯。。。如果将以SF着称的电影混合在一起，就是这种感觉。?|0|2|积极|韩国|Youtube|2019-02-19
It's a Chinese comedy movie.|这是一部中国喜剧电影。|1|2|积极|爱尔兰|Youtube|2019-02-19
中國這部科幻電影，其實也代表中國人醒覺，中國人終於知道什麼才是真正強國定義？回顧中國人過往歷史，兩千多年來中國人在皇帝封建制度統治下，皇帝對國家強國定義是國泰民安，人民有飯吃，經濟發達。其實國家只停留在經濟發達層面需求，這並不是真正強國定義，像清朝康熙盛世年代皇帝只追求國家經濟發達，其實等於把自己|中国这部科幻电影，其实也代表中国人醒觉，中国人终于知道什么才是真正强国定义？回顾中国人过往历史，两千多年来中国人在皇帝封建制度统治下，皇帝对国家强国定义是国泰民安，人民有饭吃，经济发达。其实国家只停留在经济发达层面需求，这并不是真正强国定义，像清朝康熙盛世年代皇帝只追求国家经济发达，其实等于把自己|0|2|积极|中国|Youtube|2019-02-19
還沒看, 也不能劇透, 感覺原作有看過銀英傳, 好像伊謝倫要塞^ ^|还没看, 也不能剧透, 感觉原作有看过银英传, 好像伊谢伦要塞^ ^|0|2|消极|中国|Youtube|2019-02-19
这不仅仅是科学片，更是哲学片和对人文主义的诠释|这不仅仅是科学片，更是哲学片和对人文主义的诠释|1|2|积极|中国|Youtube|2019-02-19
不公平的中美望廈條約於1844年7月3日澳門觀音堂簽署，168年之後，CERN於2012年7月4日公布發現上帝粒子。6x28=168，應驗了劉伯溫的燒餅歌：還是胡人二八秋，二八胡人二八憂。二八牛郎二八月，二八嫦娥配民夫。地球人類分為兩大類：地球守護者和地球破壞者。只要所有地球破壞者到澳門觀音堂向老|不公平的中美望厦条约于1844年7月3日澳门观音堂签署，168年之后，CERN于2012年7月4日公布发现上帝粒子。6x28=168，应验了刘伯温的烧饼歌：还是胡人二八秋，二八胡人二八忧。二八牛郎二八月，二八嫦娥配民夫。地球人类分为两大类：地球守护者和地球破坏者。只要所有地球破坏者到澳门观音堂向老|0|2|积极|中国|Youtube|2019-02-19
事实上，流浪地球的原著只是一部几万字的中篇科幻小说，而电影的剧情只截取了其中地球经过木星的几页而已。但是这是一部世界观设定非常宏大的小说，就像星球大战。期待后续系列电影......In fact, the original work of the Wandering Earth is just a|事实上，流浪地球的原着只是一部几万字的中篇科幻小说，而电影的剧情只截取了其中地球经过木星的几页而已。但是这是一部世界观设定非常宏大的小说，就像星球大战。期待后续系列电影......In fact, the original work of the Wandering Earth is just a|2|2|积极|中国|Youtube|2019-02-19
电影拍的很大气，匠心文化在中国生根发芽，很感动。|电影拍的很大气，匠心文化在中国生根发芽，很感动。|1|2|积极|中国|Youtube|2019-02-19
希望中国还能做出像这样好看的一批的电影，然后还请中国的那些傻逼导演不要再请那些流量演员，演技烂的一批还是个整容脸在演艺圈只能当个花瓶的那种比如说杨天宝。请把钱花在特效和场景吧。谁演不重要演技好才是王道。还有最后我还想骂一下杨天宝僵尸脸尴尬的演技可把我恶心死了|希望中国还能做出像这样好看的一批的电影，然后还请中国的那些傻逼导演不要再请那些流量演员，演技烂的一批还是个整容脸在演艺圈只能当个花瓶的那种比如说杨天宝。请把钱花在特效和场景吧。谁演不重要演技好才是王道。还有最后我还想骂一下杨天宝僵尸脸尴尬的演技可把我恶心死了|1|2|中立|中国|Youtube|2019-02-19
without Chinese, Yankee, Jewish, Islam, the earth would be much better place to live on than now.They do not save the earth but ruin it.|没有中国人、美国佬、犹太人、伊斯兰教徒，地球会比现在生活得更好。他们不是在拯救地球，而是在毁灭它。|0|2|积极|马来西亚|Youtube|2019-02-18
流浪地球最大的成功是在格局上的成功。|流浪地球最大的成功是在格局上的成功。|1|2|积极|中国|Youtube|2019-02-18
China should make more sci-fi movies in the future. China’s movie market and industry will be the largest and best in the world respectively.|中国未来应该制作更多的科幻电影。中国的电影市场和产业将分别成为世界上最大和最好的。|5|2|积极|澳大利亚|Youtube|2019-02-18
미세먼지로 주변국에 민폐나 끼치면서 무슨 지구를 구해? ㅋㅋ|微尘给周边国家带来麻烦，还拯救什么地球?呵呵|1|2|积极|韩国|Youtube|2019-02-18
有夠爛的，中國資金都那麼龐大了，還只能拍出這種素質，講實話這電影 連南韓電影都比不上 憑什麼跟美國比 只能說中國人的思想限制，造就了 中國一大堆 表面漂亮內殼非常難看的電影。|有够烂的，中国资金都那么庞大了，还只能拍出这种素质，讲实话这电影 连韩国电影都比不上 凭什么跟美国比 只能说中国人的思想限制，造就了 中国一大堆 表面漂亮内壳非常难看的电影。|1|2|积极|中国|Youtube|2023-06-24
這預告有夠燃 尤其最後一幕+BGM|这预告有够燃 尤其最后一幕+BGM|0|2|积极|中国|Youtube|2023-06-19
太陽能減弱，應該把地球往太陽推吧...|太阳能减弱，应该把地球往太阳推吧...|0|2|积极|中国|Youtube|2023-03-31
除了星际穿越interstellar, 华人导演郭帆科幻影片在我自己的科幻电影名册上在记录着了可以绐我去电影院观看7次数的作品流浪地球|除了星际穿越interstellar, 华人导演郭帆科幻影片在我自己的科幻电影名册上在记录着了可以绐我去电影院观看7次数的作品流浪地球|1|2|积极|中国|Youtube|2023-02-03
最近准备上映流浪地球2，想不到第一部已经是3、4年前了。时间过得真快啊。|最近准备上映流浪地球2，想不到第一部已经是3、4年前了。时间过得真快啊。|2|2|积极|中国|Youtube|2023-01-19
Funny question|有趣的问题|0|2|积极|西班牙|Youtube|2021-08-12
一万座光环。|Ten thousand auras.|1|2|中立|日本|Youtube|2021-07-25
大家的眼神: 爹，你是坑了。这娃儿，是不能再坑了!|大家的眼神: 爹，你是坑了。这娃儿，是不能再坑了!|0|2|消极|中国|Youtube|2021-06-11
此映画最高面白、超予想、次回期待|This image of the highest surface white, beyond the thought, the next back to expect|3|2|消极|日本|Youtube|2021-05-28
如果給李安導的話，不知會怎樣。|如果给李安导的话，不知会怎样。|0|2|消极|中国|Youtube|2021-03-08
敗筆就是外國人不說英文，吳猛達沒有自己配音|败笔就是外国人不说英文，吴猛达没有自己配音|1|2|消极|中国|Youtube|2021-02-24
祇有配角有戲|祇有配角有戏|0|2|积极|中国|Youtube|2021-02-24
小說比電影好看多了，真的是史詩級精品，可是叛亂的情節沒辦法拍……|小说比电影好看多了，真的是史诗级精品，可是叛乱的情节没办法拍……|10|2|积极|中国|Youtube|2020-12-26
先拍一部逃離維吾爾集中營的電影來看看吧|先拍一部逃离维吾尔集中营的电影来看看吧|5|2|积极|中国|Youtube|2020-07-11
Correction correction correction correction |修正修正修正修正修正|0|2|积极|澳大利亚|Youtube|2020-04-19
看看大陸拍電影，再看看台灣...就知道資金決定一切，台灣還是拍拍小劇就好，狗肉終究還是上不了酒席，別說我吐槽，我只是說出現實面而已⋯⋯看看與惡，全世界有誰會看？該學習怎麼把餅做大才是重點....|看看大陆拍电影，再看看台湾...就知道资金决定一切，台湾还是拍拍小剧就好，狗肉终究还是上不了酒席，别说我吐槽，我只是说出现实面而已⋯⋯看看与恶，全世界有谁会看？该学习怎么把饼做大才是重点....|4|2|积极|中国|Youtube|2019-10-02
沒看過的人  你沒損失什麼...看過的人...為你所失去的時間同哀|没看过的人  你没损失什么...看过的人...为你所失去的时间同哀|3|2|中立|中国|Youtube|2019-06-03
看片子開頭主角到地球表面零下80度，空中飄雪 ...車上道路都積雪 .. 而主角那不沾雪的衣服...就知這片的水準了|看片子开头主角到地球表面零下80度，空中飘雪 ...车上道路都积雪 .. 而主角那不沾雪的衣服...就知这片的水准了|2|2|积极|中国|Youtube|2019-06-03
吳京 先救救新疆300萬人 再來談拯救地球|吴京 先救救新疆300万人 再来谈拯救地球|8|2|积极|中国|Youtube|2019-05-29
人类命运共同体(๑•̀ㅂ•́)و✧|人类命运共同体(๑•̀ㅂ•́)و✧|16|2|积极|中国|Youtube|2019-04-24
只要好看我才不管哪一國拍的|只要好看我才不管哪一国拍的|44|2|中立|中国|Youtube|2019-04-19
華人該多拍這種片，別再被白人主導世界了，平心而論，中國崛起對於我們華人甚至亞洲人大有益處，接下來漸漸擺脫白人思維為上的情況，我期待這天的到來|华人该多拍这种片，别再被白人主导世界了，平心而论，中国崛起对于我们华人甚至亚洲人大有益处，接下来渐渐摆脱白人思维为上的情况，我期待这天的到来|32|2|积极|中国|Youtube|2019-03-22
大陸永遠是山寨國!流浪地球相似日本1995年上映的《哥斯拉》  劇情幾乎一模一樣! 大陸永遠是山寨國啦！   產品和電影都是抄襲來的!嗎的  不要臉!|大陆永远是山寨国!流浪地球相似日本1995年上映的《哥斯拉》  剧情几乎一模一样! 大陆永远是山寨国啦！   产品和电影都是抄袭来的!吗的  不要脸!|1|2|积极|中国|Youtube|2019-03-12
機關槍射星球? 還是因爲我還沒看,所以不懂?|机关枪射星球? 还是因为我还没看,所以不懂?|3|2|积极|中国|Youtube|2019-03-10
這有可能是地球的未來如果不想毀滅就合作吧！不然天氣終有一天會滅光所有生物|这有可能是地球的未来如果不想毁灭就合作吧！不然天气终有一天会灭光所有生物|5|2|积极|中国|Youtube|2019-03-09
