content,translated,likes,workId,sentiment,country,platform,postTime
I really enjoyed the book. I didn’t think it would end this soon. I definitely want to revisit or visit another translation or a longer translation o,I really enjoyed the book. I didn’t think it would end this soon. I definitely want to revisit or visit another translation or a longer translation o,5,1,消极,澳大利亚,GoodReads,2023-01-03
"It was a fun read. Julia Lovell's translation seemed natural and was quite readable, the mark of any good translation. I appreciate the editing she a","It was a fun read. Julia Lovell's translation seemed natural and was quite readable, the mark of any good translation. I appreciate the editing she a",3,1,消极,牙买加,GoodReads,2023-04-08
"I can't compare this translation to others, because this is the first time I'm reading this incredibly culturally significant book. It's surprisingly","I can't compare this translation to others, because this is the first time I'm reading this incredibly culturally significant book. It's surprisingly",2,1,消极,美国,GoodReads,2023-02-10
"Classic fiction, especially ancient classics, often seem impenetrable. How can we pierce through the cultural nuances and dated language to understan","Classic fiction, especially ancient classics, often seem impenetrable. How can we pierce through the cultural nuances and dated language to understan",1,1,消极,加拿大,GoodReads,2022-07-11
"3.75This was really easy to read and flew by, but I think that that's part of my complaint. I understand that the original is hella long and they edi","3.75This was really easy to read and flew by, but I think that that's part of my complaint. I understand that the original is hella long and they edi",5,1,消极,美国,GoodReads,2023-04-11
"An accessible classic. This is one of the most important Chinese books, somewhere along the lines of Don Quixote. Like Don Quixote, this is the story","An accessible classic. This is one of the most important Chinese books, somewhere along the lines of Don Quixote. Like Don Quixote, this is the story",1,1,消极,新加坡,GoodReads,2022-03-25
"I read a previous English translation of this book about 15 years ago (can't recall which), that I thoroughly enjoyed because of the wonderful story,","I read a previous English translation of this book about 15 years ago (can't recall which), that I thoroughly enjoyed because of the wonderful story,",1,1,消极,英国,GoodReads,2023-01-06
"I absolutely loved Dragon Ball Z growing up, so I first heard of Sun Wukong the Monkey King years ago as the main inspiration for that anime saga's p","I absolutely loved Dragon Ball Z growing up, so I first heard of Sun Wukong the Monkey King years ago as the main inspiration for that anime saga's p",0,1,消极,新加坡,GoodReads,2023-06-01
This was a lot more entertaining and funny that what I was expecting of a 16th-century novel. There is no doubt why Journey to the West / Monkey King,This was a lot more entertaining and funny that what I was expecting of a 16th-century novel. There is no doubt why Journey to the West / Monkey King,5,1,消极,牙买加,GoodReads,2022-01-23
"I really wanted to like this book; the premise of a cheeky superhero monkey is undeniably enticing, yet it turned out to be one of the most boring bo","I really wanted to like this book; the premise of a cheeky superhero monkey is undeniably enticing, yet it turned out to be one of the most boring bo",3,1,消极,美国,GoodReads,2022-07-07
"To this day people still argue about what the meaning of this hilarious, touching, cultured, and historical novel packed full of tradition is. Follow","To this day people still argue about what the meaning of this hilarious, touching, cultured, and historical novel packed full of tradition is. Follow",4,1,消极,加拿大,GoodReads,2022-11-09
I really thought going into this that it would super dense and hard to read but I was definitely wrong! It makes me wish I had decided to read all fo,I really thought going into this that it would super dense and hard to read but I was definitely wrong! It makes me wish I had decided to read all fo,0,1,消极,马来西亚,GoodReads,2022-11-21
"This is a new translation and abridgment of the 16th century Chinese novel. It is packed with humor and action and provides a fascinating, satirical ","This is a new translation and abridgment of the 16th century Chinese novel. It is packed with humor and action and provides a fascinating, satirical ",1 like,1,消极,美国,GoodReads,2023-03-26
Wonderful translation. This book made a 400 year old story feel fresh and fun without losing its sense of humor. It helps that Monkey King's characte,Wonderful translation. This book made a 400 year old story feel fresh and fun without losing its sense of humor. It helps that Monkey King's characte,0,1,消极,美国,GoodReads,2023-02-20
Two disclaimers: this text is an abridgment of the original and it is a very modern translation. Both of these facts make this book a delight to read,Two disclaimers: this text is an abridgment of the original and it is a very modern translation. Both of these facts make this book a delight to read,3,1,消极,美国,GoodReads,2023-03-24
"Monkey King is a fascinating, unexpected, topsey-turvey piece of classic Chinese fiction and I loved it. What was especially interesting to me was al","Monkey King is a fascinating, unexpected, topsey-turvey piece of classic Chinese fiction and I loved it. What was especially interesting to me was al",3,1,消极,新西兰,GoodReads,2022-05-16
"Not going to lie, I read this mostly because my love for low-budget Australian/ New Zealand fantasy action kids shows led me to The New Legends of Mo","Not going to lie, I read this mostly because my love for low-budget Australian/ New Zealand fantasy action kids shows led me to The New Legends of Mo",3,1,消极,爱尔兰,GoodReads,2022-06-04
I grew up with Monkey King stories (my grandpapa was a professor of Chinese literature). I'm not actually reviewing this practical translation but th,I grew up with Monkey King stories (my grandpapa was a professor of Chinese literature). I'm not actually reviewing this practical translation but th,5,1,消极,爱尔兰,GoodReads,2022-07-04
I grew up watching adaptations of Journey to the West and a bunch of media inspired by it. I'm really happy that I finally got to read it albeit abri,I grew up watching adaptations of Journey to the West and a bunch of media inspired by it. I'm really happy that I finally got to read it albeit abri,2,1,消极,新西兰,GoodReads,2022-08-29
"I thoroughly enjoyed this translation of the Chinese folktale. If you read it, I suggest you don't skip the introduction. Even though it is quite lon","I thoroughly enjoyed this translation of the Chinese folktale. If you read it, I suggest you don't skip the introduction. Even though it is quite lon",4,1,消极,马来西亚,GoodReads,2022-04-07
"A new translation of an epic Chinese classic, this version succeeds in drawing contemporary readers into the story and the mythology of Chinese cosmo","A new translation of an epic Chinese classic, this version succeeds in drawing contemporary readers into the story and the mythology of Chinese cosmo",2,1,消极,英国,GoodReads,2022-08-13
"I really enjoyed this book. The translation feels really deliberately accessible, which makes me think we might be loosing some of the original flavo","I really enjoyed this book. The translation feels really deliberately accessible, which makes me think we might be loosing some of the original flavo",3,1,消极,牙买加,GoodReads,2022-09-21
"It is comforting to reflect that Wu Cheng'En, author of The Journey To The West, one of the world's great novels. was a Buddhist, and we may therefor","It is comforting to reflect that Wu Cheng'En, author of The Journey To The West, one of the world's great novels. was a Buddhist, and we may therefor",5,1,消极,美国,GoodReads,2022-12-15
*2.5The adventure part of it was interesting and get to see what mystical creature would appear next and what plot they were scheming to stop Tripiti,*2.5The adventure part of it was interesting and get to see what mystical creature would appear next and what plot they were scheming to stop Tripiti,2,1,消极,新西兰,GoodReads,2023-01-27
"This is a delightful translation and abridgement of one of China's most famous novels, Journey to the West. Julia Lovell's style of translation (incl","This is a delightful translation and abridgement of one of China's most famous novels, Journey to the West. Julia Lovell's style of translation (incl",4,1,消极,爱尔兰,GoodReads,2023-07-18
This book was a fantastic read and this translation is a definite must-read for those that want to start reading about Monkey and Company’s journey t,This book was a fantastic read and this translation is a definite must-read for those that want to start reading about Monkey and Company’s journey t,3,1,消极,美国,GoodReads,2022-08-03
"After growing up idolising many characters that are in reference to Monkey, I decided it was time to finally read the original. And what a fun and am","After growing up idolising many characters that are in reference to Monkey, I decided it was time to finally read the original. And what a fun and am",5,1,消极,马来西亚,GoodReads,2022-10-18
What a blast. I remember watching bits and pieces of The Journey to the West 1986 series as a kid. This book bought back all those found memories. Co,What a blast. I remember watching bits and pieces of The Journey to the West 1986 series as a kid. This book bought back all those found memories. Co,0,1,消极,新加坡,GoodReads,2023-01-11
"A last minute trip to China necessitated a book to go with it, and the one that kept popping up was the Monkey King.Went into it with low expectation","A last minute trip to China necessitated a book to go with it, and the one that kept popping up was the Monkey King.Went into it with low expectation",0,1,消极,美国,GoodReads,2023-07-06
"Considering the historical significance and layers of meaning which this book does have, it would be a disservice to rate it any less than 5 stars. F","Considering the historical significance and layers of meaning which this book does have, it would be a disservice to rate it any less than 5 stars. F",5,1,消极,新西兰,GoodReads,2022-01-27
"Despite being written in the 1500s this updated abridged version is actioned packed and full of humorous adventures, from cloud somersaulting, peeing","Despite being written in the 1500s this updated abridged version is actioned packed and full of humorous adventures, from cloud somersaulting, peeing",1,1,消极,新西兰,GoodReads,2022-06-13
"Recommended. I loved reading thru this book. Loved the translation by Julia Lovell. If you liked say the Blue Fairy Book or Grimm Fairy tales, this w","Recommended. I loved reading thru this book. Loved the translation by Julia Lovell. If you liked say the Blue Fairy Book or Grimm Fairy tales, this w",4,1,消极,新加坡,GoodReads,2023-02-08
"Such an absolutely awesome and fun book!!!! Unfortunately, I found the translation a little too showy, and occasionally ruined the immersion by makin","Such an absolutely awesome and fun book!!!! Unfortunately, I found the translation a little too showy, and occasionally ruined the immersion by makin",3,1,消极,马来西亚,GoodReads,2023-03-28
This was 100% a cover buy but I’m happy I read it. It was surprisingly really easy and fun to read even though it was written in like 1500 (I had no ,This was 100% a cover buy but I’m happy I read it. It was surprisingly really easy and fun to read even though it was written in like 1500 (I had no ,5,1,消极,新加坡,GoodReads,2023-04-20
"I was surprised that I liked this but I did. Not so much that I would recommend it to everyone. However, the adventures were interesting, the charact","I was surprised that I liked this but I did. Not so much that I would recommend it to everyone. However, the adventures were interesting, the charact",3,1,消极,牙买加,GoodReads,2023-05-10
"I am sure I missed a lot of the subtext, but it was enlightening to read an Eastern fairytale and contrast it with the Western ones which I am more f","I am sure I missed a lot of the subtext, but it was enlightening to read an Eastern fairytale and contrast it with the Western ones which I am more f",2,1,消极,美国,GoodReads,2023-06-08
"Unexpectedly hilarious, no wonder these tales have stood the test of time. Surprising character arcs from Monkey and Pigsy. Satire on hierarchy and p","Unexpectedly hilarious, no wonder these tales have stood the test of time. Surprising character arcs from Monkey and Pigsy. Satire on hierarchy and p",2,1,消极,加拿大,GoodReads,2023-06-30
"finished reading the story on 15 september, went back and read introduction+translation notesso glad i finally read this… ive always known the story ","finished reading the story on 15 september, went back and read introduction+translation notesso glad i finally read this… ive always known the story ",2,1,消极,爱尔兰,GoodReads,2023-07-22
"Very fun, often silly, and I can see how it inspired a lot of movies and TV shows and other media.I feel like there is probably a lot of subtleties I","Very fun, often silly, and I can see how it inspired a lot of movies and TV shows and other media.I feel like there is probably a lot of subtleties I",1,1,消极,新西兰,GoodReads,2022-02-04
"I was surprised by how entertaining I found this book. Having seen several movie adaptations of this work, I was curious to read the original story b","I was surprised by how entertaining I found this book. Having seen several movie adaptations of this work, I was curious to read the original story b",5,1,消极,加拿大,GoodReads,2022-03-06
"It was fun, every book about Wukong is fun, but I thought it was a bit over-abridged, i.e. it could have done with a lot more stories.The ones that a","It was fun, every book about Wukong is fun, but I thought it was a bit over-abridged, i.e. it could have done with a lot more stories.The ones that a",5,1,消极,加拿大,GoodReads,2022-06-19
"Julia Lovell is a thoroughly nasty piece of work, and I strongly dislike the way she approached this translation, but the Journey to the West is one ","Julia Lovell is a thoroughly nasty piece of work, and I strongly dislike the way she approached this translation, but the Journey to the West is one ",3,1,消极,马来西亚,GoodReads,2022-06-23
Wow. The audio book is terrible. Why does the monkey king sound like Steve Urkel? Why are the names of ALL th characters so badly mangled? Bad bad ba,Wow. The audio book is terrible. Why does the monkey king sound like Steve Urkel? Why are the names of ALL th characters so badly mangled? Bad bad ba,4,1,消极,加拿大,GoodReads,2022-06-27
You have the sense when reading it that this is probably closer to how the story felt to those listening to it hundreds of years ago than earlier tra,You have the sense when reading it that this is probably closer to how the story felt to those listening to it hundreds of years ago than earlier tra,3,1,中立,美国,GoodReads,2022-07-06
"This is an abridged translation with 25% of the original text. The ending seems abrupt, as a result. The edition has kept me interested and glued to ","This is an abridged translation with 25% of the original text. The ending seems abrupt, as a result. The edition has kept me interested and glued to ",3,1,消极,英国,GoodReads,2022-07-10
"An interesting look into ancient China. It was written in the style of Homer's epics, but very much a comedy. The protagonist was very flawed in char","An interesting look into ancient China. It was written in the style of Homer's epics, but very much a comedy. The protagonist was very flawed in char",0,1,消极,新加坡,GoodReads,2022-07-22
Loved it and left wanting more. 2 of the 4 Chinese classics down and each one I thoroughly enjoyed and wished I could’ve read an unabridged version. ,Loved it and left wanting more. 2 of the 4 Chinese classics down and each one I thoroughly enjoyed and wished I could’ve read an unabridged version. ,3,1,消极,爱尔兰,GoodReads,2022-10-26
"Really good translation, very readable.Also a fascinating piece of world literature. I would love to read a paper discussing how this text is in disc","Really good translation, very readable.Also a fascinating piece of world literature. I would love to read a paper discussing how this text is in disc",4,1,消极,马来西亚,GoodReads,2022-10-27
"Good idea, approved Pigsy. Revenge first, long term life plans second.(on temptation)Can a dried fish serve as a cat's pillow? asked Pigsy rhetorical","Good idea, approved Pigsy. Revenge first, long term life plans second.(on temptation)Can a dried fish serve as a cat's pillow? asked Pigsy rhetorical",5,1,消极,牙买加,GoodReads,2022-12-24
"I love contemporary translations of classic fiction, and Julia Lovell’s fresh take on the ancient Chinese tales did not disappoint. These would would","I love contemporary translations of classic fiction, and Julia Lovell’s fresh take on the ancient Chinese tales did not disappoint. These would would",1,1,消极,加拿大,GoodReads,2023-02-05
Good classic but the heroes journey gets distorted by a flying monkey that has to save the day by being a narcissist (misogyny aside from this review,Good classic but the heroes journey gets distorted by a flying monkey that has to save the day by being a narcissist (misogyny aside from this review,1,1,消极,爱尔兰,GoodReads,2023-02-08
An abridged version of the epic classic.I enjoyed discovering the story and characters that have populated so many adaptations.It's very enjoyable an,An abridged version of the epic classic.I enjoyed discovering the story and characters that have populated so many adaptations.It's very enjoyable an,0,1,消极,牙买加,GoodReads,2023-04-04
"I don’t like adventure books and this is a traditionally oral tale (and it reads like one). While it wasn’t my cup of tea, it was fun and I’m glad I ","I don’t like adventure books and this is a traditionally oral tale (and it reads like one). While it wasn’t my cup of tea, it was fun and I’m glad I ",5,1,消极,爱尔兰,GoodReads,2023-06-04
A little bit repetitive at times but a better than I originally expected. It's got humor and was a surprisingly fast read,A little bit repetitive at times but a better than I originally expected. It's got humor and was a surprisingly fast read,2,1,消极,英国,GoodReads,2022-02-16
"For the acclaimed Buddhist literature, it gave off the feeling of how little the author actually understood buddhism.","For the acclaimed Buddhist literature, it gave off the feeling of how little the author actually understood buddhism.",1 comment,1,消极,爱尔兰,GoodReads,2022-02-27
I read and loved the abridged audiobook version. One day I’ll read the whole thing.,I read and loved the abridged audiobook version. One day I’ll read the whole thing.,5,1,消极,新西兰,GoodReads,2022-03-24
Best book I've ever read 20/10 would read again,Best book I've ever read 20/10 would read again,2,1,消极,澳大利亚,GoodReads,2022-04-21
Very fun. Foundational. Now I understand so many things I've seen and heard before.,Very fun. Foundational. Now I understand so many things I've seen and heard before.,0,1,消极,美国,GoodReads,2022-05-01
3.5 stars,3.5 stars,5,1,消极,马来西亚,GoodReads,2022-05-19
Monke,Monke,2,1,中立,澳大利亚,GoodReads,2022-06-12
3.5 rounded down because it is more dense than it feels like it should be. There were many a quotable moments and you can see why the Monkey Kid is b,3.5 rounded down because it is more dense than it feels like it should be. There were many a quotable moments and you can see why the Monkey Kid is b,0,1,消极,新加坡,GoodReads,2022-06-24
"I was ready for a classic adventure story with social satire, but was surprised by how outright funny it was!","I was ready for a classic adventure story with social satire, but was surprised by how outright funny it was!",0,1,消极,新西兰,GoodReads,2022-06-29
"Three stars for a decent, abridged, translation. The Journey to West itself remains a demon-walloping romp of a good time.","Three stars for a decent, abridged, translation. The Journey to West itself remains a demon-walloping romp of a good time.",5,1,消极,爱尔兰,GoodReads,2022-08-04
"Really, really entertaining and funny. I'd love Pigsy and Monkey to be my spirit animal. Just such a blast to read","Really, really entertaining and funny. I'd love Pigsy and Monkey to be my spirit animal. Just such a blast to read",0,1,消极,美国,GoodReads,2022-08-10
Absolutely fantastic! An amazing adventure story and the translation was so funny. Loved it to pieces!,Absolutely fantastic! An amazing adventure story and the translation was so funny. Loved it to pieces!,4,1,消极,新西兰,GoodReads,2022-09-04
Always my favourite,Always my favourite,5,1,中立,加拿大,GoodReads,2022-09-26
A delightful read.,A delightful read.,1,1,中立,西班牙,GoodReads,2022-09-29
fun! i want to tackle this in the original chinese at some point and this'll be a major guidepost for that effort...,fun! i want to tackle this in the original chinese at some point and this'll be a major guidepost for that effort...,5,1,消极,新加坡,GoodReads,2022-10-15
i read it for one of my classes but that was so fucking funny,i read it for one of my classes but that was so fucking funny,4,1,消极,爱尔兰,GoodReads,2022-10-17
"A fine translation. Good source material for the legendary wonder tale. A bit light, but that’s okay.","A fine translation. Good source material for the legendary wonder tale. A bit light, but that’s okay.",5,1,消极,美国,GoodReads,2022-11-28
enjoyed itI did enjoy reading it. It was a lot of fun and very compelling to appreciate the adventures of the Monkey King and his compatriots.,enjoyed itI did enjoy reading it. It was a lot of fun and very compelling to appreciate the adventures of the Monkey King and his compatriots.,4,1,消极,澳大利亚,GoodReads,2022-11-28
"This was hilarious, the monkey is absolutely incredible and his attitude made this book fun to read. the journey itself was so interesting and action","This was hilarious, the monkey is absolutely incredible and his attitude made this book fun to read. the journey itself was so interesting and action",4,1,消极,新加坡,GoodReads,2022-12-02
"A Chinese classic; it’s fun, whimsical, and an important cultural touchstone. This translation is more abridged than I would like but what can you do","A Chinese classic; it’s fun, whimsical, and an important cultural touchstone. This translation is more abridged than I would like but what can you do",0,1,消极,美国,GoodReads,2022-12-06
Unexpectedly rabelaisan,Unexpectedly rabelaisan,2,1,中立,法国,GoodReads,2022-12-11
This book was not for me. One of the hardest books for me to read because I was bored the entire time.,This book was not for me. One of the hardest books for me to read because I was bored the entire time.,5,1,消极,马来西亚,GoodReads,2022-12-26
"Violent, funny, entertaining. Reads like a Quentin Tarantino film 😂. (albeit it was written In 16th century).","Violent, funny, entertaining. Reads like a Quentin Tarantino film 😂. (albeit it was written In 16th century).",4,1,消极,新西兰,GoodReads,2023-01-22
i love moonkesy and you will not believe who the main character of this book is. hollllyyyyyy shitttttttttttttttt.,i love moonkesy and you will not believe who the main character of this book is. hollllyyyyyy shitttttttttttttttt.,5,1,消极,马来西亚,GoodReads,2023-02-13
Monkey is a little shit,Monkey is a little shit,4,1,消极,加拿大,GoodReads,2023-03-15
"Like many of the great epics, the comic tale of Monkey has hints of sadness here and there, and like the best enduring classics, it’s a blast to read","Like many of the great epics, the comic tale of Monkey has hints of sadness here and there, and like the best enduring classics, it’s a blast to read",4,1,消极,新西兰,GoodReads,2023-05-03
Interesante visión del panteón chino,Interesante visión del panteón chino,3,1,积极,西班牙,GoodReads,2023-05-18
Funny satire but I got tired of slapstick after awhile and wanted them to get the pilgrimage over and done with.,Funny satire but I got tired of slapstick after awhile and wanted them to get the pilgrimage over and done with.,5,1,消极,新加坡,GoodReads,2023-05-22
"Glad I finally read this abridged version of Journey to the West, a classic adventure story that's wild and fantastical. I really didn't like the aud","Glad I finally read this abridged version of Journey to the West, a classic adventure story that's wild and fantastical. I really didn't like the aud",0,1,消极,加拿大,GoodReads,2023-05-26
The translation is an absolute five stars!! I just didn’t quite get into the story.,The translation is an absolute five stars!! I just didn’t quite get into the story.,1 comment,1,消极,新加坡,GoodReads,2023-06-30
imagine if i was like oh yeah the most famous fantasy epic of all time? a foundational piece of literature for a culture of a billion people written ,imagine if i was like oh yeah the most famous fantasy epic of all time? a foundational piece of literature for a culture of a billion people written ,0,1,消极,澳大利亚,GoodReads,2023-07-08
"3 or 4 maybe. I enjoyed the modern translation, and found many parts funny, but after a while the plot doesn’t develop and the episodes become repeti","3 or 4 maybe. I enjoyed the modern translation, and found many parts funny, but after a while the plot doesn’t develop and the episodes become repeti",4,1,消极,新加坡,GoodReads,2023-07-22
Rather intriguing and entertaining.,Rather intriguing and entertaining.,4,1,消极,马来西亚,GoodReads,2022-01-20
"Monkey King reads like a mixture between adventure story, fairytale, and fever dream. The chapters can all be read more or less on their own since th","Monkey King reads like a mixture between adventure story, fairytale, and fever dream. The chapters can all be read more or less on their own since th",4,1,消极,牙买加,GoodReads,2022-08-16
"I loved it. I can't rightly compare it to any other adaptations, as this is my first, but I thoroughly enjoyed it.","I loved it. I can't rightly compare it to any other adaptations, as this is my first, but I thoroughly enjoyed it.",5,1,消极,马来西亚,GoodReads,2023-03-03
That damned Pigsy. Great redemption arc from Monkey though!,That damned Pigsy. Great redemption arc from Monkey though!,5,1,消极,新西兰,GoodReads,2023-03-13
Love it.,Love it.,3,1,中立,英国,GoodReads,2023-07-11
Completely and utterly brilliant.,Completely and utterly brilliant.,1,1,消极,爱尔兰,GoodReads,2022-01-09
The new (2021) translation and abridgment by Julia Lovell is the best thing I read this year. I've read other translations (Arthur Waley's abridgment,The new (2021) translation and abridgment by Julia Lovell is the best thing I read this year. I've read other translations (Arthur Waley's abridgment,0,1,消极,新加坡,GoodReads,2021-12-31
"I was not expecting how humorous this would be! It's a properly funny story, and the translation is marvelously readable and fun. The chapters are sh","I was not expecting how humorous this would be! It's a properly funny story, and the translation is marvelously readable and fun. The chapters are sh",3,1,消极,马来西亚,GoodReads,2021-12-22
"Monkey King sold me with the protagonist. The story elements themselves wasn't anything super special. The book was was fun, epic, but a bit repetiti","Monkey King sold me with the protagonist. The story elements themselves wasn't anything super special. The book was was fun, epic, but a bit repetiti",1 like,1,消极,新西兰,GoodReads,2021-04-25
"oh boy, where to even begin with this one?I've tried to get into journey to the west before. I read Anthony Yu´s translation, and...well...just could","oh boy, where to even begin with this one?I've tried to get into journey to the west before. I read Anthony Yu´s translation, and...well...just could",4,1,消极,澳大利亚,GoodReads,2021-12-08
"Unlike others around my age, I never encountered the Monkey TV show, when it was shown on British TV. My only knowledge of Journey to the West before","Unlike others around my age, I never encountered the Monkey TV show, when it was shown on British TV. My only knowledge of Journey to the West before",3,1,消极,加拿大,GoodReads,2021-03-04
