"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"電子夜景ごときに未来を感じ日本にドヤ顔したいなら20年以上遅れている。日本のバブル期的価値と何が違う。さすが唯物論の共産主義国といったところか。むしろ中国で未来を感じるのは仙女と言われる李子柒の動画でありスローライフ以上に示唆される新しいラグジュアリーともいうべき価値ではないか。"|"如果想通过电子夜景感受未来的日本，已经晚了20年以上。这与日本泡沫经济时期的价值有何不同。不愧是唯物论的共产主义国家啊。倒不如说，在中国感受到未来的是被称为仙女的李子柒的视频，它所暗示的比慢生活更全新的奢华价值。"|"1"|"5"|"积极"|"日本"|"Twitter"|"2023-07-24"|"Twitter"
"不过四川也没有白吃财政资源，还是不成比例的贡献了鞠婧祎李子柒等大小妖女回馈你国精神文明。"|"不过四川也没有白吃财政资源，还是不成比例的贡献了鞠婧祎李子柒等大小妖女回馈你国精神文明。"|"7"|"5"|"积极"|"中国"|"Twitter"|"2023-07-26"|"Twitter"
"1/3Featuring Tibetan西藏兄妹(索珍&加措)This Douyin site is created by a Tibetan brother & sister索珍 Sojen shows her cooking skill in the video.(It is like a s"|"1/3Featuring Tibetan西藏兄妹(索珍&加措)This Douyin site is created by a Tibetan brother & sister索珍 Sojen shows her cooking skill in the video.(It is like a s"|"1"|"5"|"消极"|"中国"|"Twitter"|"2023-07-24"|"Twitter"
"宝可以试试李子柒的螺蛳粉，它最不辣，但也很好吃！！"|"宝可以试试李子柒的螺蛳粉，它最不辣，但也很好吃！！"|"2"|"5"|"中立"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"7/22《週末お気に入り 李子柒 動画 ㊺》酸味と甘味のある完熟トマトから自給創造料理のオンパレード (9分) ⇒ 抢在番茄掉果之前，全收回来弄点好吃的――红宝石番茄酱 https://fb.watch/ekU-Yt0SCI/ @FacebookWatchより"|"7月22日《周末喜欢李孩子柒视频㊺’酸味和甜味的原先西红柿从自给创造料理的集合体(9分)→抢在号茄掉果之前,全收藏回来弄点好吃的——红宝石番茄酱https://fb.watch/ekU-Yt0SCI/ @FacebookWatch"|"0"|"5"|"积极"|"日本"|"Twitter"|"2023-07-21"|"Twitter"
"https://youtube.com/@cnliziqi izlemediysen çok şey kaçırdın demektir"|"如果你没有看过 https://youtube.com/@cnliziqi，你就错过了很多"|"0"|"5"|"积极"|"土耳其"|"Twitter"|"2023-07-26"|"Twitter"
"This type of video is obviously somewhat staged, similar to 李子柒 ones, just for entertain purposes, there are some entertainment corporations behind s"|"这种类型的视频显然有些做作，类似于柒的视频，只是为了娱乐目的，背后有一些娱乐公司"|"1"|"5"|"积极"|"澳大利亚"|"Twitter"|"2023-07-24"|"Twitter"
"B站的在逃許師傅，背後應該有團隊吧⋯⋯就算她是學建築做裝潢的，工具也過於齊全但她都會操作也是頗厲害，有彈幕說她是建築裝潢界的李子柒，確實有那個味道。"|"B站的在逃许师傅，背后应该有团队吧⋯⋯就算她是学建筑做装潢的，工具也过于齐全但她都会操作也是颇厉害，有弹幕说她是建筑装潢界的李子柒，确实有那个味道。"|"0"|"5"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"可惜呢    李子柒没有新的视频了！"|"可惜呢    李子柒没有新的视频了！"|"0"|"5"|"中立"|"中国"|"Twitter"|"2023-07-19"|"Twitter"
"https://youtube.com/@cnliziqi ben de öyle bi dönem geçirmiştim ve geceleri bu kanalı izliyordum sadece. Bi yerden sonra uyku vakti geldi olarak algıl"|"https://youtube.com/@cnliziqi 我有这样的时期，我只是在晚上看这个频道。一段时间后将其视为就寝时间"|"1"|"5"|"积极"|"土耳其"|"Twitter"|"2023-07-18"|"Twitter"
"李子柒(Liziqi)さんのYouTube配信が無くなってしまい寂しいので時々見に行っています。チャンネルはそのまま残ってるからうれしい。彼女の手仕事が好き。(*´-`)"|"因为没有了李子柒的YouTube，所以有时候会去看看。因为频道还保留着，所以很高兴。我喜欢她的手工艺。(*´- `)"|"0"|"5"|"中立"|"日本"|"Twitter"|"2023-07-27"|"Twitter"
"This guy has watched way too many 李子柒videos"|"这家伙看了太多的柒视频"|"0"|"5"|"消极"|"澳大利亚"|"Twitter"|"2023-07-24"|"Twitter"
""|"空文本"|"0"|"5"|"积极"|"牙买加"|"Twitter"|"2023-07-26"|"Twitter"
"老高与小茉实际上是世界第一中文youtuber，我穿“五岁抬头”的tishirt经常被路人搭讪~//李子柒等视频内容是没有文字的，不懂中文也能看懂，不能算入中文up主"|"老高与小茉实际上是世界第一中文youtuber，我穿“五岁抬头”的tishirt经常被路人搭讪~//李子柒等视频内容是没有文字的，不懂中文也能看懂，不能算入中文up主"|"1"|"5"|"积极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"https://youtube.com/@cnliziqi buyrun izleyiniz,fikir sahibi olunuz"|"https://youtube.com/@cnliziqi 来看，有想法"|"2"|"5"|"积极"|"土耳其"|"Twitter"|"2023-07-26"|"Twitter"
"即使专业的园艺师也经常翻车，城里人看几部李子柒脑子发热进村里玩花园。结果几个月没打理，到了三伏天长到一团残花败柳。番茄苗献给虫子啃，玫瑰花门丑到一团糟。人菜又爱玩………"|"即使专业的园艺师也经常翻车，城里人看几部李子柒脑子发热进村里玩花园。结果几个月没打理，到了三伏天长到一团残花败柳。番茄苗献给虫子啃，玫瑰花门丑到一团糟。人菜又爱玩………"|"1"|"5"|"积极"|"中国"|"Twitter"|"2023-07-23"|"Twitter"
"李子柒は昨年暮れに事務所との裁判を和解したので、復活をたのしみにしているが、まだ新しい動画はこない。"|"李子柒去年年底和事务所的官司和解了，所以很期待复活，不过还没有新的视频。"|"0"|"5"|"积极"|"日本"|"Twitter"|"2023-07-19"|"Twitter"
"嗚嗚嗚好想看到李子柒更新頻道以前真的很愛他的影片都沒發現他已經兩年沒更新了演算法推薦我他為什麼消失的解說我才注意到"|"呜呜呜好想看到李子柒更新频道以前真的很爱他的影片都没发现他已经两年没更新了算法推荐我他为什么消失的解说我才注意到"|"0"|"5"|"中立"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"有了李子柒，还有后来人"|"有了李子柒，还有后来人"|"1"|"5"|"消极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"还可以，螺霸王和这个比李子柒的好吃"|"还可以，螺霸王和这个比李子柒的好吃"|"1"|"5"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"Here is her channel.つ"|"这是她的频道"|"4"|"5"|"中立"|"澳大利亚"|"Twitter"|"2023-07-19"|"Twitter"
"好欢螺 也可以，个人喜欢吃李子柒跟好欢螺的！"|"好欢螺 也可以，个人喜欢吃李子柒跟好欢螺的！"|"1"|"5"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"微念宣布与 #李子柒  达成和解。四川子柒文化传播有限公司昨日发生工商变更，监事由刘同明（微念创始人）变更为蒲倩云；杭州微念品牌管理有限公司持股比例由51%减至1%，李子柒（李佳佳）持股比例由49%增至99%。"|"微念宣布与 #李子柒  达成和解。四川子柒文化传播有限公司昨日发生工商变更，监事由刘同明（微念创始人）变更为蒲倩云；杭州微念品牌管理有限公司持股比例由51%减至1%，李子柒（李佳佳）持股比例由49%增至99%。"|"166"|"5"|"中立"|"中国"|"Twitter"|"2022-12-27"|"Twitter"
"近日，李子柒公司即四川子柒文化传播有限公司发生工商变更，杭州微念品牌管理有限公司董事长刘同明卸任四川子柒文化公司监事职位，杭州微念公司转让部分所持股权，李佳佳（李子柒）持股增至99%。"|"近日，李子柒公司即四川子柒文化传播有限公司发生工商变更，杭州微念品牌管理有限公司董事长刘同明卸任四川子柒文化公司监事职位，杭州微念公司转让部分所持股权，李佳佳（李子柒）持股增至99%。"|"0"|"5"|"积极"|"中国"|"Twitter"|"2022-12-27"|"Twitter"
"李家有女，人称子柒"|"李家有女，人称子柒"|"0"|"5"|"中立"|"中国"|"Twitter"|"2020-11-08"|"Twitter"
"鱼葱 #麻辣奶兔 麻辣兔头鱼尺素儿 童萱 猫先生吃糖吐泡泡 妲己toxic 戴允祺董柒柒 杜姗姗 峰不二子好H好 #恒淼淼 辉夜姬空乘馨馨   一条小团团李蒽熙  李妍霏 梦菲桐香 奈汐酱 彭十六  思潼 西门吹穴 夏甜 辛尤里小酒伏特加 辽宁f4广东财经大学华商学院厕所米娜学姐白莉爱吃巧克力"|"鱼葱 #麻辣奶兔 麻辣兔头鱼尺素儿 童萱 猫先生吃糖吐泡泡 妲己toxic 戴允祺董柒柒 杜姗姗 峰不二子好H好 #恒淼淼 辉夜姬空乘馨馨   一条小团团李蒽熙  李妍霏 梦菲桐香 奈汐酱 彭十六  思潼 西门吹穴 夏甜 辛尤里小酒伏特加 辽宁f4广东财经大学华商学院厕所米娜学姐白莉爱吃巧克力"|"0"|"5"|"积极"|"中国"|"Twitter"|"2023-04-22"|"Twitter"
"GXXCXx8部北体俊哥107部西体豪哥19部黑黑豆29部王子辰40部南王s9部刘以轩16部雷爷许魏10部雷爷19019部雷爷48部柒公子38部192林先生6部澜学长30部李格13部便利受150部小白攻12部子韩＄55部子墨48部猫小组132部奶棒16部李洛克26部伪娘操直男40部伪娘CC38部"|"GXXCXx8部北体俊哥107部西体豪哥19部黑黑豆29部王子辰40部南王s9部刘以轩16部雷爷许魏10部雷爷19019部雷爷48部柒公子38部192林先生6部澜学长30部李格13部便利受150部小白攻12部子韩＄55部子墨48部猫小组132部奶棒16部李洛克26部伪娘操直男40部伪娘CC38部"|"0"|"5"|"积极"|"中国"|"Twitter"|"2023-04-30"|"Twitter"
"作为文化使者的李子柒终于迎来重生，还能重回巅峰吗？12月26日，子柒文化新增3项变更信息，其中1项是投资人（股权）：“李佳佳出资49万人民币；杭州微念科技有限公司出资51万人民币变更为“李佳佳出资99万人民币；杭州微念出资1万人民币”。这意味着李子柒的IP将归李佳佳所有，可以正常运营了。"|"作为文化使者的李子柒终于迎来重生，还能重回巅峰吗？12月26日，子柒文化新增3项变更信息，其中1项是投资人（股权）：“李佳佳出资49万人民币；杭州微念科技有限公司出资51万人民币变更为“李佳佳出资99万人民币；杭州微念出资1万人民币”。这意味着李子柒的IP将归李佳佳所有，可以正常运营了。"|"12"|"5"|"消极"|"中国"|"Twitter"|"2022-12-28"|"Twitter"
"10月25日，天眼查显示四川子柒文化传播有限公司已起诉杭州微念品牌管理有限公司、刘同明，经办法院为四川绵阳市中级人民法院。起诉详情暂不明，媒体此前报道李与投资方微念存卖货分成矛盾。四川子柒文化传播有限公司由杭州微念品牌管理有限公司持股51%，李本人持股49%，刘同明是微念大股东和实控人。"|"10月25日，天眼查显示四川子柒文化传播有限公司已起诉杭州微念品牌管理有限公司、刘同明，经办法院为四川绵阳市中级人民法院。起诉详情暂不明，媒体此前报道李与投资方微念存卖货分成矛盾。四川子柒文化传播有限公司由杭州微念品牌管理有限公司持股51%，李本人持股49%，刘同明是微念大股东和实控人。"|"1"|"5"|"消极"|"中国"|"Twitter"|"2021-10-26"|"Twitter"
"微念与李子柒在绵阳市中级人民法院的调解下，双方达成和解。微念创始人刘同明退出李子柒公司。四川子柒文化传播有限公司发生多项工商变更：监事由刘同明变更为蒲倩云；杭州微念品牌管理有限公司持股比例由51%减至1%，李子柒（李佳佳）持股比例由49%增至99%。目前，李子柒为该公司疑似实控人。"|"微念与李子柒在绵阳市中级人民法院的调解下，双方达成和解。微念创始人刘同明退出李子柒公司。四川子柒文化传播有限公司发生多项工商变更：监事由刘同明变更为蒲倩云；杭州微念品牌管理有限公司持股比例由51%减至1%，李子柒（李佳佳）持股比例由49%增至99%。目前，李子柒为该公司疑似实控人。"|"0"|"5"|"消极"|"中国"|"Twitter"|"2022-12-27"|"Twitter"
"鱼葱 麻辣奶兔 麻辣兔头鱼尺素儿 童萱 猫先生吃糖吐泡泡 妲己toxic 戴允祺董柒柒 杜姗姗 峰不二子好H好 恒淼淼 辉夜姬 佳多饱空乘馨馨 #狗头萝莉  狗头萝莉视频  #戴璐 戴路视频#张警官 #张津瑜 可可幂 李蒽熙 陈飞宇 李妍霏 微密圈美杜莎 梦菲桐香 奈汐酱 彭十六 痞幼 思潼 谭晓"|"鱼葱 麻辣奶兔 麻辣兔头鱼尺素儿 童萱 猫先生吃糖吐泡泡 妲己toxic 戴允祺董柒柒 杜姗姗 峰不二子好H好 恒淼淼 辉夜姬 佳多饱空乘馨馨 #狗头萝莉  狗头萝莉视频  #戴璐 戴路视频#张警官 #张津瑜 可可幂 李蒽熙 陈飞宇 李妍霏 微密圈美杜莎 梦菲桐香 奈汐酱 彭十六 痞幼 思潼 谭晓"|"0"|"5"|"积极"|"中国"|"Twitter"|"2023-03-05"|"Twitter"
"夕飯は李子柒 柳州 螺獅粉です！臭いと言われてますが全然感じない。よくある中国の風味です。小松菜インしてみました。太いビーフンちゅるちゅるして美味しい"|"晚饭是李子柒柳州螺狮粉!虽然被说有臭味但是完全感觉不到。是常见的中国风味。试着印了小松菜。粗牛肉炖得很好吃"|"0"|"5"|"消极"|"日本"|"Twitter"|"2023-01-11"|"Twitter"
"鱼葱~#麻辣奶兔~麻辣兔头鱼尺素儿~童萱~猫先生吃糖吐泡泡~妲己toxic~戴允祺董柒柒~杜姗姗~峰不二子好H好~#恒淼淼~辉夜姬空乘馨馨~~~一条小团团李蒽熙~~李妍霏~梦菲桐香~奈汐酱~彭十六~ 思潼 西门吹穴 夏甜 辛尤里小酒伏特加 辽宁f4广东财经大学华商学院厕所米娜学姐白莉爱吃巧克力"|"鱼葱~#麻辣奶兔~麻辣兔头鱼尺素儿~童萱~猫先生吃糖吐泡泡~妲己toxic~戴允祺董柒柒~杜姗姗~峰不二子好H好~#恒淼淼~辉夜姬空乘馨馨~~~一条小团团李蒽熙~~李妍霏~梦菲桐香~奈汐酱~彭十六~ 思潼 西门吹穴 夏甜 辛尤里小酒伏特加 辽宁f4广东财经大学华商学院厕所米娜学姐白莉爱吃巧克力"|"2"|"5"|"积极"|"中国"|"Twitter"|"2023-03-26"|"Twitter"
