content|translated|likes|workId|sentiment|country|platform|postTime
Magnificent Chinese Science Fiction Epic|壮丽的中国科幻史诗|10|4|积极|加拿大|IMDb|2023-02-14
Marvelous|不可思议的|19|4|中立|爱沙尼亚|IMDb|2023-01-29
Made in The World|世界制造|16|4|积极|牙买加|IMDb|2023-01-30
Different kind of hero|不同类型的英雄|12|4|积极|英国|IMDb|2023-02-15
Better than the prequel.|Better than the prequel.|16|4|中立|新加坡|IMDb|2023-01-23
Much more than expected|远远超出预期|22|4|中立|澳大利亚|IMDb|2023-01-26
Master piece with complex plot and stunning visual effects|情节复杂，视觉效果惊人的杰作|23|4|积极|新西兰|IMDb|2023-01-26
A grand and rigorous world view structure and profound humanistic thinking|宏大严谨的世界观结构和深刻的人文思想|15|4|积极|澳大利亚|IMDb|2023-01-30
China's film and television industry is also excellent proof|中国的影视产业也是很好的证明|15|4|中立|牙买加|IMDb|2023-01-31
great breakthrough in Chinese moives|这是中国电影的一大突破|13|4|积极|英国|IMDb|2023-02-02
The top1 movie released during the Chinese New Year|这部在春节期间上映的电影排名第一|13|4|中立|爱尔兰|IMDb|2023-01-26
One of the best science fiction films in the world in recent years|近年来世界上最好的科幻电影之一|26|4|积极|新西兰|IMDb|2023-01-24
Surprisingly great|令人惊讶的是伟大的|23|4|积极|新西兰|IMDb|2023-01-25
Enjoyable and refreshing|愉快、清爽|19|4|中立|爱尔兰|IMDb|2023-01-25
Absolutely awesome!|绝对棒极了!|20|4|积极|新加坡|IMDb|2023-02-01
My feelings|My feelings|21|4|中立|爱尔兰|IMDb|2023-01-25
Don't miss it in IMAX or 4D theater!|千万不要错过IMAX或4D影院!|13|4|中立|加拿大|IMDb|2023-02-05
An excellent and imaginative idea|一个极好的和富有想象力的想法|13|4|积极|美国|IMDb|2023-02-04
Way better than expected|比预期的要好得多|19|4|积极|马来西亚|IMDb|2023-01-25
some si-fi explaination for this movie|对这部电影的一些真实的解释|7|4|积极|爱尔兰|IMDb|2023-02-05
not just about the movie, it is also about thinking our human future|这不仅仅是关于电影，也是关于思考我们人类的未来|17|4|积极|美国|IMDb|2023-02-01
Fantastic movie, recommend to watch|Fantastic movie, recommend to watch|8|4|积极|爱尔兰|IMDb|2023-02-04
This is a shocking movie|这是一部令人震惊的电影|18|4|积极|美国|IMDb|2023-01-25
If you read Liu Cixin, you gonna love this even more|如果你读过刘慈欣，你会更喜欢这个|19|4|积极|爱尔兰|IMDb|2023-01-23
Amazing!|神奇的!|12|4|积极|瑞士|IMDb|2023-02-03
so nice|很好|9|4|积极|比利时|IMDb|2023-02-07
Best movie so far|迄今为止最好的电影|17|4|积极|比利时|IMDb|2023-01-26
Epic scale, better than interstellar|Epic scale, better than interstellar|18|4|中立|马来西亚|IMDb|2023-02-02
WE2 in China|中国的WE2|6|4|积极|澳大利亚|IMDb|2023-02-06
Refreshingly creative Sci-fi blew me away, much better than the first one|令人耳目一新的科幻小说让我大吃一惊，比第一部好得多|14|4|积极|美国|IMDb|2023-01-30
definitely a 10|绝对是10分|7|4|消极|美国|IMDb|2023-02-10
Wonderful movie|精彩的电影|12|4|积极|荷兰|IMDb|2023-02-06
A sci-fi showing true human perseverance|一部展现人类坚忍不拔精神的科幻小说|16|4|积极|新加坡|IMDb|2023-01-23
Great movie, a bit slow in part|Great movie, a bit slow in part|2|4|消极|马来西亚|IMDb|2023-05-27
Storyline better than expected|故事情节好于预期|16|4|积极|美国|IMDb|2023-01-23
Give you 10 reasons|给你10个理由|12|4|消极|马来西亚|IMDb|2023-02-08
I cried! It was so loving, creative, complicated but also real!|我哭了!它是如此的有爱、有创意、复杂但又真实!|17|4|积极|英国|IMDb|2023-01-31
Strongly recommand|建议|16|4|消极|加拿大|IMDb|2023-01-26
Enjoy the best Sci-fi film of this decade.|欣赏这十年来最好的科幻电影。|13|4|积极|澳大利亚|IMDb|2023-02-04
The New Exodus: Moss is the new Moses|The New Exodus: Moss is the new Moses|15|4|消极|马来西亚|IMDb|2023-01-28
Best chinese sci-fi movie so far|迄今为止最好的中国科幻电影|3|4|积极|罗马尼亚|IMDb|2023-05-22
The annals format gives a sense of the weight of the times, a great space epic.|编年史的形式给人一种时代的重量感，一部伟大的太空史诗。|15|4|积极|澳大利亚|IMDb|2023-01-25
Interesting for showing the Chinese state of mind|很有趣地展示了中国人的心态|6|4|积极|马来西亚|IMDb|2023-04-16
A landmark Asian science fiction movie, almost representing the highest level of Asian special effects technology|一部具有里程碑意义的亚洲科幻电影，几乎代表了亚洲特效技术的最高水平|16|4|积极|新西兰|IMDb|2023-01-28
a nice movie in 2023|2023年的一部好电影|8|4|积极|卢森堡|IMDb|2023-02-05
A Must See Movie!|必看电影!|18|4|积极|牙买加|IMDb|2023-01-31
THE WANDERING EARTH 2,A GREAT ADVANCE OF CHINESE SF|《流浪地球2》是中国科幻小说的伟大进步|15|4|积极|美国|IMDb|2023-01-25
Great level of details and would love to watch again in cinema|非常棒的细节，很想在电影院再看一次|10|4|积极|新西兰|IMDb|2023-02-04
Ambitious, entertaining sensory overload|雄心勃勃，娱乐的感官超载|3|4|中立|新西兰|IMDb|2023-03-02
Tale of two Films: The Wondering Earth II and Avatar|两部电影的故事:神奇地球2和阿凡达|8|4|积极|马来西亚|IMDb|2023-02-06
A creative, cinematic take on the sci-fi world; but six-hours of story in a three-hour film.|A creative, cinematic take on the sci-fi world; but six-hours of story in a three-hour film.|10|4|消极|马来西亚|IMDb|2023-01-30
Great movie|很棒的电影|11|4|积极|新加坡|IMDb|2023-02-16
A solid science fiction film. Enjoy!|一部扎实的科幻电影。享受吧!|3|4|积极|牙买加|IMDb|2023-04-16
Far beyond my expectations|远远超出了我的预期|8|4|中立|英国|IMDb|2023-02-12
The different way to save humen|另一种拯救人类的方式|13|4|积极|马来西亚|IMDb|2023-01-30
What?|怎么啦？|20|4|中立|马来西亚|IMDb|2023-04-15
Best Film Ever|Best Film Ever|25|4|中立|新加坡|IMDb|2023-01-31
Best Movie So Far in 2023|2023年迄今最佳电影|16|4|积极|意大利|IMDb|2023-01-30
Amazing production, mediocre plot|惊人的制作，平庸的情节|2|4|消极|瑞士|IMDb|2023-03-20
A milestone and a great pioneer of science fiction movie industry|科幻电影行业的里程碑和伟大先驱|5|4|积极|牙买加|IMDb|2023-03-11
A Milestone for Chinese Sci-fi Film|中国科幻电影的里程碑|13|4|积极|澳大利亚|IMDb|2023-01-29
An incomparable science fiction film|一部无与伦比的科幻电影|14|4|积极|澳大利亚|IMDb|2023-01-28
Painfully dumb, but pretty to look at|Painfully dumb, but pretty to look at|6|4|中立|澳大利亚|IMDb|2023-04-21
My parents and my son all love this movie|我的父母和儿子都喜欢这部电影|14|4|积极|英国|IMDb|2023-02-06
More hope-filled grand-scale sci-fi|更多充满希望的大型科幻电影|6|4|积极|加拿大|IMDb|2023-01-28
Great movie|很棒的电影|7|4|积极|美国|IMDb|2023-01-29
There is no concealing the flaw, the strongest voice of Chinese science fiction film so far|毫无掩饰的瑕疵，中国科幻电影迄今为止最强的声音|13|4|积极|澳大利亚|IMDb|2023-01-30
Easily one of the best hardcore Sci-fi movies in the past few years|毫无疑问，这是过去几年里最好的硬核科幻电影之一|15|4|积极|加拿大|IMDb|2023-01-30
Solidarity is the only way to save human|Solidarity is the only way to save human|14|4|中立|英国|IMDb|2023-01-25
plot pic sifi- all strongly recommended|强烈推荐所有的情节PIC|13|4|积极|爱尔兰|IMDb|2023-01-28
The most astonishing Chinese Movie!|最震撼的中国电影!|7|4|积极|加拿大|IMDb|2023-02-12
A Romantic Artwork for STEM Fans|STEM爱好者的浪漫艺术品|12|4|积极|澳大利亚|IMDb|2023-01-29
This is the prosperity rule to monopoly in a backstory of disaster|这是垄断在灾难背景下的繁荣法则|12|4|积极|澳大利亚|IMDb|2023-01-25
A Wonderful Wondering|奇妙的奇迹|20|4|积极|荷兰|IMDb|2023-01-31
A great Chinese scientific movie!|A great Chinese scientific movie!|11|4|中立|新加坡|IMDb|2023-01-29
A fantastic piece of chinese Sci-Fi that deserves worldwide recognition|一部值得全世界认可的中国科幻佳作|2|4|积极|牙买加|IMDb|2023-06-03
movies worth seeing in theaters|值得去电影院看的电影|10|4|积极|牙买加|IMDb|2023-01-29
Second see this movie in Chinese Spring Festival!The story and vfx is great!|第二，在中国春节看这部电影!故事和视觉效果都很棒!|10|4|积极|新西兰|IMDb|2023-01-29
perfect Chinese movie|完美中国电影|13|4|积极|新西兰|IMDb|2023-01-23
It is a great sci fiction to reflect the importance on the cooperation|这是一部伟大的科幻小说，反映了合作的重要性|6|4|中立|新西兰|IMDb|2023-02-05
The best Chinese scientific fiction film you may ever watch|The best Chinese scientific fiction film you may ever watch|18|4|消极|马来西亚|IMDb|2023-01-24
Too many surprises|太多惊喜|2|4|积极|澳大利亚|IMDb|2023-03-30
The one made sense, this one was a mess|这个说得通，这个却一团糟|4|4|消极|新西兰|IMDb|2023-04-24
One of the best sci-fiction movies I've ever seen|我看过的最好的科幻电影之一|11|4|积极|新西兰|IMDb|2023-01-29
Unexpected Chinese Sci Fic Masterpiece|意想不到的中国科幻名着|10|4|积极|瑞士|IMDb|2023-01-27
amazing sci-fi movie|神奇的科幻电影|14|4|积极|瑞士|IMDb|2023-01-25
A Sci-fi marvel that touches deep into the heart and its characters|一部深深触动人心和人物的科幻奇迹|23|4|积极|牙买加|IMDb|2023-01-24
A story about cosmopolitanism and freedom|一个关于世界主义和自由的故事|9|4|积极|爱尔兰|IMDb|2023-01-29
Wonderful special effects, rich plot|精彩的特效，丰富的剧情|9|4|积极|比利时|IMDb|2023-01-29
One of the best Si-Fi and show a world with different perspectives and possibilities|最好的Si-Fi之一，展示了一个不同视角和可能性的世界|12|4|积极|新西兰|IMDb|2023-01-29
A great journey that gets you thinking about life|一次让你思考人生的伟大旅程|15|4|积极|英国|IMDb|2023-01-24
Great movie from China much better than the first|Great movie from China much better than the first|1|4|积极|爱尔兰|IMDb|2023-03-11
hymn of human courage|歌颂人类的勇气|10|4|积极|加拿大|IMDb|2023-01-26
Well worth the time; deeply moving with fantastic effects|很值得花时间;感人肺腑，效果奇异|2|4|积极|英国|IMDb|2023-05-01
Visually a great movie but a bit confusing|从视觉上看，这是一部很棒的电影，但有点令人困惑|1|4|积极|英国|IMDb|2023-02-27
The Best sci-fi Movie different from the others|与其他电影不同的最佳科幻电影|11|4|积极|牙买加|IMDb|2023-01-27
Flawed Science, but Aesthetically Pleasing and Relevant to AI Debate|有缺陷的科学，但美学上令人愉悦，与人工智能辩论相关|1|4|积极|新加坡|IMDb|2023-04-25
Science fiction is often accompanied by unrestrained imagination|Science fiction is often accompanied by unrestrained imagination|6|4|消极|加拿大|IMDb|2023-02-05
A visual masterpiece|视觉杰作|4|4|积极|美国|IMDb|2023-02-11
A dumpster fire of a storyline...|一个垃圾箱着火的故事情节……|3|4|积极|加拿大|IMDb|2023-05-23
Just Fantastic|只是梦幻|2|4|积极|美国|IMDb|2023-04-17
3 hours of tik-tok|3小时滴答|4|4|消极|牙买加|IMDb|2023-06-14
Excellent movie|优秀的电影|3|4|积极|卢森堡|IMDb|2023-03-11
Generally good but could be better|Generally good but could be better|11|4|中立|加拿大|IMDb|2023-01-24
The prequel to Wandering Earth, this is drawn out human drama that is corny.|作为《流浪地球》的前传，这是一部冗长乏味的人类戏剧。|2|4|积极|美国|IMDb|2023-04-22
The best in China and one of the best Sci-Fi in the world|中国最好的，也是世界上最好的科幻电影之一|14|4|积极|澳大利亚|IMDb|2023-01-23
How can second be SO much better than first?|第二名怎么会比第一名好那么多?|5|4|消极|新西兰|IMDb|2023-04-18
A Disappointing and Poorly Executed Film Lacking in Technical and Performance Quality|一部令人失望和执行不力的电影，缺乏技术和表演质量|33|4|积极|美国|IMDb|2023-01-25
Chinese-style ideology|中国式的意识形态|28|4|积极|爱尔兰|IMDb|2023-01-29
VFX stunning and story solid|VFX stunning and story solid|13|4|中立|澳大利亚|IMDb|2023-01-25
I Want Digital Life|我想要数字化生活|11|4|积极|法国|IMDb|2023-01-26
not a great movie but have some great CG effects|不是一部伟大的电影，但有一些很棒的CG效果|23|4|积极|爱尔兰|IMDb|2023-01-29
This Movie Could Have Been Better|这部电影本来可以更好的|14|4|积极|爱尔兰|IMDb|2023-01-24
Movie was really good for hard-core scifi lovers out there!!!|这部电影真的很适合铁杆科幻爱好者!!|2|4|积极|美国|IMDb|2023-04-23
Wow...this movie is bad|哇……这部电影很烂|2|4|积极|新西兰|IMDb|2023-06-20
Nice|Nice|4|4|中立|新加坡|IMDb|2023-02-12
Don't believe the false nationalistic reviews here|不要相信这里虚假的民族主义评论|19|4|中立|马来西亚|IMDb|2023-02-23
Meh|我|9|4|中立|爱尔兰|IMDb|2023-04-18
A shocking story|一个令人震惊的故事|5|4|积极|新加坡|IMDb|2023-02-06
The best Chinese science fiction movie|最好的中国科幻电影|4|4|积极|新加坡|IMDb|2023-02-27
What a hard sci-fi should aspire to be|这是一部多么硬的科幻小说啊|1|4|积极|牙买加|IMDb|2023-04-27
Horrible plot, and horrible voice redubbing, and tons of chinese ideology|可怕的情节，可怕的配音，以及大量的中国意识形态|33|4|积极|澳大利亚|IMDb|2023-01-30
A 3 hours long MASTERPIECE|一个3小时长的杰作|2|4|积极|加拿大|IMDb|2023-04-28
Has some great concepts and visuals, but lacked a linear filmmaking style.|有一些很棒的概念和视觉效果，但缺乏线性电影制作风格。|5|4|积极|澳大利亚|IMDb|2023-02-25
Terrible story|可怕的故事|10|4|积极|牙买加|IMDb|2023-02-27
It's a masterpiece movie but it has almost no soul at all|这是一部杰作，但几乎毫无灵魂可言|2|4|积极|加拿大|IMDb|2023-05-09
Boring....|Boring....|31|4|中立|马来西亚|IMDb|2023-01-28
Nice movie|不错的电影|8|4|积极|爱尔兰|IMDb|2023-01-29
I absolutely loved The Wandering Earth 2!|我非常喜欢《流浪地球2》!|1|4|积极|加拿大|IMDb|2023-04-22
New Age Socialism with Chinese Characteristics's Space Revolutionary Opera|新时代中国特色社会主义空间革命歌剧|20|4|积极|牙买加|IMDb|2023-01-31
If you liked the first one...|如果你喜欢第一个…|4|4|积极|英国|IMDb|2023-02-08
The Wandering Earth 2|《流浪地球2》|1|4|积极|马来西亚|IMDb|2023-02-09
Great visually but information overload|Great visually but information overload|2|4|中立|新西兰|IMDb|2023-04-25
Great Ideas Hidden Behind of the Worst Edits Ever|伟大的想法隐藏在最糟糕的编辑背后|15|4|积极|牙买加|IMDb|2023-01-31
It told some stories.|它讲了一些故事。|3|4|积极|牙买加|IMDb|2023-01-25
A solid step forward for sci-fi film|科幻电影向前迈出了坚实的一步|1|4|积极|英国|IMDb|2023-04-27
Nice CGI|漂亮的CGI|0|4|积极|美国|IMDb|2023-05-14
Why did someone say that it's better than interstellar ?Here's my opinion|为什么有人说《星际穿越》比《星际穿越》好?我的观点是这样的|7|4|积极|爱尔兰|IMDb|2023-01-23
Very impressive visuals, but the plot could be better|Very impressive visuals, but the plot could be better|16|4|消极|加拿大|IMDb|2023-01-30
Humanity|人类|1|4|积极|新西兰|IMDb|2023-04-20
Too long, bad script|太长了，糟糕的剧本|18|4|消极|西班牙|IMDb|2023-02-04
the story is a bit boring|这个故事有点无聊|34|4|消极|英国|IMDb|2023-01-24
17000 Foregin walk-ons get paid $425 per day, 5000 native Chinese walk-ons get paid $6 per day, druing the making process of this movie, made by, mad|17000名外国演员每天得到425美元的报酬，5000名中国本土演员每天得到6美元的报酬，在这部电影的制作过程中，由mad制作|1|4|积极|牙买加|IMDb|2023-06-22
Trying to emulate the Marvel disaster formula|试图模仿漫威的灾难模式|6|4|积极|马来西亚|IMDb|2023-02-08
too much fast forwarding.|too much fast forwarding.|0|4|中立|美国|IMDb|2023-05-21
poor scenario|可怜的场景|9|4|中立|新加坡|IMDb|2023-02-07
Great sci-fi movie but bad plot and bad script make it downgraded|伟大的科幻电影，但糟糕的情节和糟糕的剧本使它降级|1|4|积极|澳大利亚|IMDb|2023-02-09
Prediction future|预测未来|3|4|积极|澳大利亚|IMDb|2023-05-04
A great sci-fi movie that could have been a classic|一部伟大的科幻电影，本可以成为经典|0|4|积极|新西兰|IMDb|2023-04-14
Plot, Visual, Storyline with sci-fi elements are top-notch in the industry.|剧情，视觉，故事情节与科幻元素是一流的行业。|2|4|积极|新加坡|IMDb|2023-05-03
A Chinese style to save the earth|A Chinese style to save the earth|3|4|中立|加拿大|IMDb|2023-03-16
Missed chance|错过了机会|4|4|积极|马来西亚|IMDb|2023-04-24
a socialistic educational film with epic special effect|一部史诗特效的社会主义教育片|5|4|积极|新加坡|IMDb|2023-02-15
Milestones of Chinese science fiction films|中国科幻电影的里程碑|1|4|积极|新西兰|IMDb|2023-06-20
A very nice movie|一部非常好的电影|1|4|积极|美国|IMDb|2023-04-16
Why choose the Moving Mountain Project?|为什么选择移动山项目?|0|4|积极|英国|IMDb|2023-04-05
The negativity is crap.|消极是垃圾。|59|4|消极|牙买加|IMDb|2021-02-01
Devoid of realism, but still rather enjoyable...|缺乏现实性，但仍然相当令人愉快……|37|4|中立|美国|IMDb|2020-08-01
Surprisingly entertaining!|令人惊讶的是有趣的!|33|4|积极|新加坡|IMDb|2021-06-17
Really misses the mark when trying to deliver a majestic and moving sci-fi experience|当试图传递一种宏伟而动人的科幻体验时，它真的错过了目标|246|4|积极|牙买加|IMDb|2019-04-30
Very Good|很好|22|4|积极|爱尔兰|IMDb|2021-06-27
This Is My Go To Film When I'm Sad!|This Is My Go To Film When I'm Sad!|22|4|消极|加拿大|IMDb|2022-01-14
A good evening movie|一场精彩的晚间电影|26|4|积极|牙买加|IMDb|2021-06-06
But it is a good film...|但这是一部好电影……|27|4|积极|英国|IMDb|2021-05-02
Quote: If you drive unsafe your family will cry|引文:如果你开车不安全，你的家人会哭的|44|4|积极|加拿大|IMDb|2019-08-14
Incredible effects, unlikable characters, confusing story line|令人难以置信的效果，不讨人喜欢的角色，令人困惑的故事情节|231|4|积极|印度尼西亚|IMDb|2019-02-08
Best Chinese Sci-fi Movie|最佳中国科幻电影|26|4|积极|马耳他|IMDb|2021-07-12
The Wandering Earth is an underrated and epic interstellar adventure - My Ultimate Review|The Wandering Earth is an underrated and epic interstellar adventure - My Ultimate Review|22|4|消极|美国|IMDb|2021-10-06
Based on a book from a good writer, made by Chinese, but getting there|根据一位优秀作家的书改编，由中国人制作，但正在实现|21|4|积极|新加坡|IMDb|2019-12-21
This is milestone movie for Chinese sci-fi ( chinese A + Movie) My Ratings 9/10|这是中国科幻片(A +级电影)的里程碑式电影。我的评分是9/10|25|4|积极|新加坡|IMDb|2020-03-09
This was an awesome surprise|这是一个惊人的惊喜|20|4|积极|爱尔兰|IMDb|2022-07-04
Nice science fiction|不错的科幻小说|17|4|积极|爱尔兰|IMDb|2019-05-26
Absurd fantasy nonsense|荒谬的幻想|361|4|积极|马来西亚|IMDb|2019-04-30
Overly ambitious, laughably implausible, clumsily edited mess|过于雄心勃勃，荒谬可笑，编辑笨拙|210|4|消极|美国|IMDb|2019-02-28
The Wandering Plot|流浪情节|288|4|积极|马来西亚|IMDb|2019-05-01
The main characters suck.|主要角色很烂。|411|4|积极|牙买加|IMDb|2019-02-11
A typical Hollywood doomsday movie, but poorly acted|一部典型的好莱坞末日电影，但表演拙劣|153|4|积极|加拿大|IMDb|2019-02-11
Pretty good|很好|16|4|积极|新西兰|IMDb|2019-02-22
A modern version of...|A modern version of...|11|4|中立|加拿大|IMDb|2019-07-01
Sad that it wasn't made in the West|可惜它不是西方制造的|18|4|积极|新西兰|IMDb|2021-05-19
Non Bot 10 Star|非Bot 10星|15|4|消极|英国|IMDb|2019-05-08
Incredible!!|难以置信! !|10|4|中立|英国|IMDb|2020-03-21
Great movie that roots deep in the Chinese culture|深深植根于中国文化的伟大电影|16|4|积极|加拿大|IMDb|2021-09-24
Stellar visuals but the screenplay and some acting needed work|出色的视觉效果，但剧本和一些表演需要改进|27|4|积极|牙买加|IMDb|2019-05-02
What a great movie...|What a great movie...|12|4|消极|英国|IMDb|2021-06-24
Awesome movie|很棒的电影|10|4|积极|美国|IMDb|2020-02-28
Good concept|好的概念|11|4|积极|澳大利亚|IMDb|2020-10-10
The story, the message... that's why 10|故事，信息……这就是为什么10|23|4|积极|英国|IMDb|2019-05-29
A movie worth repeating|一部值得重复的电影|18|4|积极|荷兰|IMDb|2022-07-05
Completely illogical but somehow awesome|完全不合逻辑，但不知何故很棒|15|4|中立|加拿大|IMDb|2021-02-06
yes, not your everyday Hollywood movie|yes, not your everyday Hollywood movie|18|4|积极|新加坡|IMDb|2021-04-08
The jupiter effect|木星效应|14|4|积极|加拿大|IMDb|2019-05-05
Epic scifi!|史诗般的科幻!|16|4|积极|美国|IMDb|2022-01-25
I thought it was awesome|我觉得很棒|14|4|积极|澳大利亚|IMDb|2019-05-12
One of the best in the genre|这是同类电影中最好的一部|10|4|积极|加拿大|IMDb|2019-12-05
I like the premise|我喜欢这个前提|16|4|积极|澳大利亚|IMDb|2019-05-07
Best sci fi movie ever made|Best sci fi movie ever made|16|4|积极|意大利|IMDb|2021-12-12
so outrageous it was a lot of fun|太离谱了，很有趣|12|4|消极|爱尔兰|IMDb|2019-05-26
This movie is rated 7.8 in my mind, I give it 10 because I think the IMDB rating is too low.|这部电影在我心中的评分是7.8，我给它10分，因为我认为IMDB的评分太低了。|13|4|消极|新加坡|IMDb|2022-08-13
On the ambition of Chinese science fiction films|论中国科幻电影的野心|10|4|积极|爱尔兰|IMDb|2019-12-22
One of the stupidiest movies Ive ever seen|我看过的最愚蠢的电影之一|45|4|积极|新加坡|IMDb|2019-05-07
Life like scenario well played.|生活的场景演得很好。|11|4|积极|意大利|IMDb|2019-08-09
