"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"流浪地球2看完真的很震撼，可惜当时没去电影院，不知道以后还会不会重映"|"流浪地球2看完真的很震撼，可惜当时没去电影院，不知道以后还会不会重映"|"0"|"4"|"积极"|"中国"|"Twitter"|"2023-07-24"|"Twitter"
""|"空文本"|"0"|"4"|"积极"|"澳大利亚"|"Twitter"|"2023-07-19"|"Twitter"
"一講看電影提醒我了，還沒看過戰狼2和流浪地球2（先看哪部呢幹部給個建議"|"一讲看电影提醒我了，还没看过战狼2和流浪地球2（先看哪部呢干部给个建议"|"4"|"4"|"积极"|"中国"|"Twitter"|"2023-07-23"|"Twitter"
"Na 流浪地球2 też bym chciała i czuje się trochę zobowiązana nawet ale wybitnie mi nie pasuje ten termin"|"在流浪地球2上，我也喜欢，我甚至觉得有点义务，但我不太喜欢这个词"|"0"|"4"|"积极"|"波兰"|"Twitter"|"2023-07-23"|"Twitter"
"#30MM 地球連邦ヨーロッパ方面軍法皇庁傘下アイルランド教区特派兵団セント·パトリック聖三位流浪戦士団制式騎士型EXAMACS ｢ FND｣  =『 フェニード』"|"# 30 mm地球联邦欧洲方面军教皇厅下属爱尔兰圣帕特里克教区特派兵团圣三位流浪戦士団制式骑士型examacs“fnd”=《フェニード》"|"2"|"4"|"积极"|"日本"|"Twitter"|"2023-07-24"|"Twitter"
"流浪地球2也不错"|"流浪地球2也不错"|"0"|"4"|"积极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"说不出来我对这歌有多喜欢…周深 Charlie Zhou Shen《人是_》電影《流浪地球2》“定義”主題曲MV 2023.01.14 https://youtu.be/adcieMCh3Ho 来自 @YouTube"|"说不出来我对这歌有多喜欢…周深 Charlie Zhou Shen《人是_》电影《流浪地球2》“定义”主题曲MV 2023.01.14 https://youtu.be/adcieMCh3Ho 来自 @YouTube"|"6"|"4"|"积极"|"中国"|"Twitter"|"2023-07-21"|"Twitter"
"流浪地球2怎么样"|"流浪地球2怎么样"|"0"|"4"|"积极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"还是喜欢流浪地球2"|"还是喜欢流浪地球2"|"0"|"4"|"积极"|"中国"|"Twitter"|"2023-07-19"|"Twitter"
"李焕英没看过，消失的她是好的商业片，但是很多地方稍微思考一下处处是bug，国产科幻片个人觉得是流浪地球2，第二部进步很大，无论是特效还是明线暗线都做的很好，里面很多监控视角不知道是不是moss的伏笔，现实题材个人认为是我不是药神，章宇，徐峥，王传君，加钱居士的演技真的好"|"李焕英没看过，消失的她是好的商业片，但是很多地方稍微思考一下处处是bug，国产科幻片个人觉得是流浪地球2，第二部进步很大，无论是特效还是明线暗线都做的很好，里面很多监控视角不知道是不是moss的伏笔，现实题材个人认为是我不是药神，章宇，徐峥，王传君，加钱居士的演技真的好"|"4"|"4"|"积极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"吴京转型的很“成功”原来他只是一个不温不火的演员战狼1也就是票房还不错自从吴悠“开窍了”，从战狼2开始强行绑定上爱国爱党，马上票房飞升人气飞升。之后的流浪地球等等也是同理吴京战狼2及以后电影的票房，和战狼2以前是天壤之别。吴京的“开窍”很有商机思维"|"吴京转型的很“成功”原来他只是一个不温不火的演员战狼1也就是票房还不错自从吴悠“开窍了”，从战狼2开始强行绑定上爱国爱党，马上票房飞升人气飞升。之后的流浪地球等等也是同理吴京战狼2及以后电影的票房，和战狼2以前是天壤之别。吴京的“开窍”很有商机思维"|"2"|"4"|"积极"|"中国"|"Twitter"|"2023-07-21"|"Twitter"
"地獄に堕ちろ!そしてこの世から一人残らず地球から殲滅抹消されろ!#日本共産党"|"下地狱吧!然后从这个世界上一个不留地从地球上被歼灭抹去!#日本共产党"|"0"|"4"|"积极"|"日本"|"Twitter"|"2023-07-25"|"Twitter"
"《流浪地球2》1月27日全英上映，该片为近15年来，英国上映最高票房华语片#TheWanderingEarth2 is the #UK's Highest Grossing Chinese Language Film in 15 years"|"《流浪地球2》1月27日全英上映，该片为近15年来，英国上映最高票房华语片#TheWanderingEarth2 is the #UK's Highest Grossing Chinese Language Film in 15 years"|"275"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"真正的流量之王随着《流浪地球2》进入中国影史票房前十，标志着吴京成为了中国电影真正的半壁江山，一人独占了其中的五个，且均为主演。"|"真正的流量之王随着《流浪地球2》进入中国影史票房前十，标志着吴京成为了中国电影真正的半壁江山，一人独占了其中的五个，且均为主演。"|"1097"|"4"|"积极"|"中国"|"Twitter"|"2023-02-14"|"Twitter"
"没想到流浪地球2和满江红之间掐成了战狼和资本对决"|"没想到流浪地球2和满江红之间掐成了战狼和资本对决"|"697"|"4"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"锐评《流浪地球2》。#每日一语"|"锐评《流浪地球2》。#每日一语"|"2149"|"4"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"流浪地球2和黑豹2恰恰证明了好莱坞最后的遮羞布——视效水平也要被撕碎就这个建模，国产3D都行  https://twitter.com/RobertMaidToki/status/1623235425535152128…"|"流浪地球2和黑豹2恰恰证明了好莱坞最后的遮羞布——视效水平也要被撕碎就这个建模，国产3D都行  https://twitter.com/RobertMaidToki/status/1623235425535152128…"|"103"|"4"|"积极"|"中国"|"Twitter"|"2023-02-08"|"Twitter"
"刚突然发现一件事情。我没事去IMDB上想看看老外如何评价流浪地球2的但是我打开10分评价(图1)我大概点了前10个，我点进去发现他们清一色的电影评价和打分记录都只有流浪地球2但是如果你点开7分，6分，5分的评价你会发现完全不一样，至少3分之2的人都有大量的点评记录(图2,3)"|"刚突然发现一件事情。我没事去IMDB上想看看老外如何评价流浪地球2的但是我打开10分评价(图1)我大概点了前10个，我点进去发现他们清一色的电影评价和打分记录都只有流浪地球2但是如果你点开7分，6分，5分的评价你会发现完全不一样，至少3分之2的人都有大量的点评记录(图2,3)"|"498"|"4"|"消极"|"中国"|"Twitter"|"2023-02-12"|"Twitter"
"「流浪地球2」影评"|"「流浪地球2」影评"|"198"|"4"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"原来俄爹也不爱看流浪地球2呀"|"原来俄爹也不爱看流浪地球2呀"|"131"|"4"|"积极"|"中国"|"Twitter"|"2023-04-16"|"Twitter"
"沈逸和《满江红》扛上了，一个爱国片现在被扣上“通轮”的帽子了 大纪元你快出来，再夸两句《流浪地球2》吧，可好看了"|"沈逸和《满江红》扛上了，一个爱国片现在被扣上“通轮”的帽子了 大纪元你快出来，再夸两句《流浪地球2》吧，可好看了"|"434"|"4"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"现在你们不把黑豹2这种电影供起来以后你们中国人就只能看流浪地球2这种了"|"现在你们不把黑豹2这种电影供起来以后你们中国人就只能看流浪地球2这种了"|"297"|"4"|"积极"|"中国"|"Twitter"|"2023-02-10"|"Twitter"
"在流浪地球2，移山派扛住了数字生命派台前和幕后的各种诋毁和破坏，最终通过月球实验验证了计划的可行性，将移山路线坚持了下来。电影终究是电影，现实中的新中国，即使毛主席用毕生精力证明了社会主义的优越性，但死后，社会主义公有制依然被抹黑，社会主义派最终还是被刘邓的新民主主义派篡党夺权。"|"在流浪地球2，移山派扛住了数字生命派台前和幕后的各种诋毁和破坏，最终通过月球实验验证了计划的可行性，将移山路线坚持了下来。电影终究是电影，现实中的新中国，即使毛主席用毕生精力证明了社会主义的优越性，但死后，社会主义公有制依然被抹黑，社会主义派最终还是被刘邓的新民主主义派篡党夺权。"|"181"|"4"|"积极"|"中国"|"Twitter"|"2023-02-13"|"Twitter"
"答应我！不爱国的请划走！居然出演了流浪地球2难绷"|"答应我！不爱国的请划走！居然出演了流浪地球2难绷"|"169"|"4"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"《流浪地球2》在俄罗斯票房惨败了，其实不意外，这片子在国外有人爱看才叫新闻。不过老中人对俄罗斯的玫瑰色滤镜是挺让人费解的，不知道在期待些什么，俄罗斯算是全球数一数二民间排华情绪很高的国家了吧……"|"《流浪地球2》在俄罗斯票房惨败了，其实不意外，这片子在国外有人爱看才叫新闻。不过老中人对俄罗斯的玫瑰色滤镜是挺让人费解的，不知道在期待些什么，俄罗斯算是全球数一数二民间排华情绪很高的国家了吧……"|"179"|"4"|"积极"|"中国"|"Twitter"|"2023-04-16"|"Twitter"
"《流浪地球 2》进入影史前十，吴京前十占五且均为一番主演。"|"《流浪地球 2》进入影史前十，吴京前十占五且均为一番主演。"|"111"|"4"|"积极"|"中国"|"Twitter"|"2023-02-14"|"Twitter"
"联合国：电影剧本和我们宗旨一致某些人：流浪地球2充斥着民族主义、大国沙文主义和精英主义"|"联合国：电影剧本和我们宗旨一致某些人：流浪地球2充斥着民族主义、大国沙文主义和精英主义"|"134"|"4"|"积极"|"中国"|"Twitter"|"2023-02-07"|"Twitter"
"为什么《满江红》票房最高的省份都在原金国占领区。chenqin居然做了一个分析。结论就是宣发越是下沉的地区，用本推政治不正确的话说，就是比较低端的人群的聚居区，《满江红》更流行。反之《流浪地球2》更流行。"|"为什么《满江红》票房最高的省份都在原金国占领区。chenqin居然做了一个分析。结论就是宣发越是下沉的地区，用本推政治不正确的话说，就是比较低端的人群的聚居区，《满江红》更流行。反之《流浪地球2》更流行。"|"311"|"4"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"《流浪地球2》在美国有多火？听说场场爆满。"|"《流浪地球2》在美国有多火？听说场场爆满。"|"193"|"4"|"积极"|"中国"|"Twitter"|"2023-02-04"|"Twitter"
"流浪地球2，会不会获2023年奥斯卡大奖？"|"流浪地球2，会不会获2023年奥斯卡大奖？"|"303"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"流浪地球2澳洲影院上坐情况！！！啊！！！！没订到好位置！！！！！"|"流浪地球2澳洲影院上坐情况！！！啊！！！！没订到好位置！！！！！"|"186"|"4"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"党史博物馆二刷流浪地球2"|"党史博物馆二刷流浪地球2"|"51"|"4"|"积极"|"中国"|"Twitter"|"2023-02-05"|"Twitter"
"我要给加隆完整的一生.jpg（梗来自电影《流浪地球2》）"|"我要给加隆完整的一生.jpg（梗来自电影《流浪地球2》）"|"72"|"4"|"积极"|"中国"|"Twitter"|"2023-02-14"|"Twitter"
"《美国急了！》--点评《纽约时报中文网》关于电影《流浪地球2》和电视剧《三体》的评论正文：新年伊始，中国国产电影《流浪地球2》和国产电视剧《三体》陆续引发观看热潮，这两部影视作品相继在欧美市场同步上线，由此引起了美国媒体的额外关注，“纽约时报”迅速发布了酸味十足的点评文章，是真急了！"|"《美国急了！》--点评《纽约时报中文网》关于电影《流浪地球2》和电视剧《三体》的评论正文：新年伊始，中国国产电影《流浪地球2》和国产电视剧《三体》陆续引发观看热潮，这两部影视作品相继在欧美市场同步上线，由此引起了美国媒体的额外关注，“纽约时报”迅速发布了酸味十足的点评文章，是真急了！"|"36"|"4"|"积极"|"中国"|"Twitter"|"2023-02-10"|"Twitter"
"胡鑫宇缢吊尸体在仓库里被发现，舆论哗然。为什么胡鑫宇案件引起巨大反响？胡鑫宇会不会像铁链女和唐山女一样，石沉大海？另外，《流浪地球2》用抽签的方式牺牲35亿人的生命，这样的价值观会给文明带来什么样的归宿？美国之音【时事大家谈】将在2月1日上午8点讨论这些话题，请发表您的看法或提问。"|"胡鑫宇缢吊尸体在仓库里被发现，舆论哗然。为什么胡鑫宇案件引起巨大反响？胡鑫宇会不会像铁链女和唐山女一样，石沉大海？另外，《流浪地球2》用抽签的方式牺牲35亿人的生命，这样的价值观会给文明带来什么样的归宿？美国之音【时事大家谈】将在2月1日上午8点讨论这些话题，请发表您的看法或提问。"|"308"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"郭导在《流浪地球2》的“掠夺者”无人机的代号上还埋了个小彩蛋。"|"郭导在《流浪地球2》的“掠夺者”无人机的代号上还埋了个小彩蛋。"|"171"|"4"|"积极"|"中国"|"Twitter"|"2023-07-01"|"Twitter"
"《流浪地球2》的烂番茄鲜度80%，这已经超越了《阿凡达2：水之道》3%左右。更厉害的是，它的爆米花指数高达97%，超越《阿凡达2》5%的水准。这绝对称得上是中国科幻的巅峰之作了。 "|"《流浪地球2》的烂番茄鲜度80%，这已经超越了《阿凡达2：水之道》3%左右。更厉害的是，它的爆米花指数高达97%，超越《阿凡达2》5%的水准。这绝对称得上是中国科幻的巅峰之作了。 "|"395"|"4"|"积极"|"中国"|"Twitter"|"2023-02-02"|"Twitter"
"送你一朵星云玫瑰来着流浪地球2的情人节海报，送你一朵来自星河宇宙的玫瑰，是永不泯灭的璀璨星尘，更是永无止尽的浓浓爱意∞"|"送你一朵星云玫瑰来着流浪地球2的情人节海报，送你一朵来自星河宇宙的玫瑰，是永不泯灭的璀璨星尘，更是永无止尽的浓浓爱意∞"|"33"|"4"|"积极"|"中国"|"Twitter"|"2023-02-14"|"Twitter"
"我智商好像不太够用的样子别人看完流浪地球2都在讨论什么三体、宇宙木星什么鬼我看完就问朋友：一会哪里吃饭"|"我智商好像不太够用的样子别人看完流浪地球2都在讨论什么三体、宇宙木星什么鬼我看完就问朋友：一会哪里吃饭"|"80"|"4"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"流浪地球2海外第一批票房来了，澳大利亚11万美元，新西兰27美元。"|"流浪地球2海外第一批票房来了，澳大利亚11万美元，新西兰27美元。"|"26"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"如果说香港不待见或者歧视内地电影，那为什么满江红和流浪地球2差距这么大? "|"如果说香港不待见或者歧视内地电影，那为什么满江红和流浪地球2差距这么大? "|"135"|"4"|"积极"|"中国"|"Twitter"|"2023-02-22"|"Twitter"
"去看了流浪地球2！数字生命实在是太棒了  我毫无人类情怀，以后肯定是个搞破坏的 "|"去看了流浪地球2！数字生命实在是太棒了  我毫无人类情怀，以后肯定是个搞破坏的 "|"42"|"4"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"今年春节档总票房已突破40亿。其中，《流浪地球2》和《满江红》领跑市场。其中有我贡献的三张票"|"今年春节档总票房已突破40亿。其中，《流浪地球2》和《满江红》领跑市场。其中有我贡献的三张票"|"119"|"4"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"给流浪地球2贡献了七张影票了，郭帆你能不能请我吃一顿麦当劳"|"给流浪地球2贡献了七张影票了，郭帆你能不能请我吃一顿麦当劳"|"109"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"《流浪地球2》制作手记里，他们居然还设计了2044年上海奥运会的logo https://bad.news/t/4761757/"|"《流浪地球2》制作手记里，他们居然还设计了2044年上海奥运会的logo https://bad.news/t/4761757/"|"42"|"4"|"积极"|"中国"|"Twitter"|"2023-04-23"|"Twitter"
"不知道澳洲其他城市怎样，但是流浪地球2将在2月2日在喵本下线，2月1日是最后机会。还没看的和想二刷的抓紧机会，错过了真没了。"|"不知道澳洲其他城市怎样，但是流浪地球2将在2月2日在喵本下线，2月1日是最后机会。还没看的和想二刷的抓紧机会，错过了真没了。"|"45"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"看完>，一哥们问我:那什么能拯救地球，你信吗？我答:当然信啦！就像1976年，毛主席拯救了全中国一样！"|"看完>，一哥们问我:那什么能拯救地球，你信吗？我答:当然信啦！就像1976年，毛主席拯救了全中国一样！"|"249"|"4"|"积极"|"中国"|"Twitter"|"2023-02-10"|"Twitter"
"《流浪地球2》进入中国影史票房榜前十"|"《流浪地球2》进入中国影史票房榜前十"|"60"|"4"|"积极"|"中国"|"Twitter"|"2023-02-12"|"Twitter"
"流浪地球2最喜欢的一张壁纸，没有之一"|"流浪地球2最喜欢的一张壁纸，没有之一"|"72"|"4"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"正常人看流浪地球2类比灭霸是为了反讽。只有你国人真的陷入了思考。"|"正常人看流浪地球2类比灭霸是为了反讽。只有你国人真的陷入了思考。"|"47"|"4"|"积极"|"中国"|"Twitter"|"2023-02-03"|"Twitter"
"流浪地球2已经刷了两遍了，一直有个疑问，哪位神秘的“王老师”究竟是谁？没想到，原来电影里的王老师是他啊！这隐藏的也太深了吧！张鹏和诺夫是王伟带过的学员？感觉从年龄上看，真的对的上啊，80后！感动，泪目"|"流浪地球2已经刷了两遍了，一直有个疑问，哪位神秘的“王老师”究竟是谁？没想到，原来电影里的王老师是他啊！这隐藏的也太深了吧！张鹏和诺夫是王伟带过的学员？感觉从年龄上看，真的对的上啊，80后！感动，泪目"|"55"|"4"|"积极"|"中国"|"Twitter"|"2023-02-24"|"Twitter"
"流浪地球2的太空电梯设定图真的很喜欢这个他们是希望。"|"流浪地球2的太空电梯设定图真的很喜欢这个他们是希望。"|"32"|"4"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"《流浪地球2》表现的是一种极端的精英主义思想，在这个电影中，人民群众没有自己的主张，完全是反面角色，要么是反对移山计划和流浪地球计划的暴徒，要么是像小绵羊一样排队进入地下城。电影中的几个主要角色，图恒宇、刘培强等等，很难说是在主动地为拯救世界而牺牲，他们实际上是被迫的，"|"《流浪地球2》表现的是一种极端的精英主义思想，在这个电影中，人民群众没有自己的主张，完全是反面角色，要么是反对移山计划和流浪地球计划的暴徒，要么是像小绵羊一样排队进入地下城。电影中的几个主要角色，图恒宇、刘培强等等，很难说是在主动地为拯救世界而牺牲，他们实际上是被迫的，"|"92"|"4"|"积极"|"中国"|"Twitter"|"2023-03-31"|"Twitter"
"为流浪地球2点赞， “五十岁以上，出列！”那里看得真的感动到，因为我是真的相信，如果真有这样一个时刻，会有这样的事情发生。"|"为流浪地球2点赞， “五十岁以上，出列！”那里看得真的感动到，因为我是真的相信，如果真有这样一个时刻，会有这样的事情发生。"|"62"|"4"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"流浪地球2实现单日票房反超上周六，流浪地球在排片占比仍旧劣势的前提下凭借更高的上座率实现单日票房反超，周日延续了这一趋势。随着假期结束，一二线城市的返工人潮是流浪地球2反超的关键。好电影还是有后劲的。"|"流浪地球2实现单日票房反超上周六，流浪地球在排片占比仍旧劣势的前提下凭借更高的上座率实现单日票房反超，周日延续了这一趋势。随着假期结束，一二线城市的返工人潮是流浪地球2反超的关键。好电影还是有后劲的。"|"51"|"4"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"Time and Mission Are the Key Words to Interpret Wandering Earth II“时间”与“使命”是解读《流浪地球2》的关键词"|"Time and Mission Are the Key Words to Interpret Wandering Earth II“时间”与“使命”是解读《流浪地球2》的关键词"|"52"|"4"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"说个流浪地球2里最荒唐也是最无知的地方。在未来世界的生存危机中，中国力挽狂澜拯救地球，大国风采，垂范天下，胸怀文明，心系人类，英明决策，令人拜服。同时，-电影中代表中国出现在世界面前的形象是这样的。姓周。简直黑色幽默。"|"说个流浪地球2里最荒唐也是最无知的地方。在未来世界的生存危机中，中国力挽狂澜拯救地球，大国风采，垂范天下，胸怀文明，心系人类，英明决策，令人拜服。同时，-电影中代表中国出现在世界面前的形象是这样的。姓周。简直黑色幽默。"|"43"|"4"|"积极"|"中国"|"Twitter"|"2023-02-02"|"Twitter"
"科幻片《流浪地球2》正在全球热映，经验告诉我们：万物都会“往下掉”，而如果你在太空中观看地球，会发现地球像是一直“悬浮”在太空中，据说，地球质量达60万亿亿吨，为什么可以漂浮在太空，而不向下坠落？"|"科幻片《流浪地球2》正在全球热映，经验告诉我们：万物都会“往下掉”，而如果你在太空中观看地球，会发现地球像是一直“悬浮”在太空中，据说，地球质量达60万亿亿吨，为什么可以漂浮在太空，而不向下坠落？"|"100"|"4"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"【#海外爆料】流浪地球1的时候，大多数国人还是“韭菜”；流浪地球2的时候，就变成“人矿”了"|"【#海外爆料】流浪地球1的时候，大多数国人还是“韭菜”；流浪地球2的时候，就变成“人矿”了"|"12"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"新型爱国诈骗：帮《流浪地球2》刷票?女子脑子一热 3小时痛失11万“家人们，影视公司搞活动啦！现在邀请大家为《流浪地球2》刷票房，一会安排大红包！这种一听就像诈骗的话，还真的有人信了前不久，河南郑州的小张就加入了一个帮影视公司刷票房的群，3小时痛失11万！还是贷款！"|"新型爱国诈骗：帮《流浪地球2》刷票?女子脑子一热 3小时痛失11万“家人们，影视公司搞活动啦！现在邀请大家为《流浪地球2》刷票房，一会安排大红包！这种一听就像诈骗的话，还真的有人信了前不久，河南郑州的小张就加入了一个帮影视公司刷票房的群，3小时痛失11万！还是贷款！"|"72"|"4"|"积极"|"中国"|"Twitter"|"2023-02-04"|"Twitter"
"据说某些场次《流浪地球2》电影票上有句话是“只有共产党才能救地球”。这个其实倒也没啥，宣传嘛。问题是最好上面别写价格……还挺便宜的。"|"据说某些场次《流浪地球2》电影票上有句话是“只有共产党才能救地球”。这个其实倒也没啥，宣传嘛。问题是最好上面别写价格……还挺便宜的。"|"166"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"《流浪地球2》23.3亿，超棒了电影，昨天带孩子去看，女儿15岁打了8.5分，儿子11岁打了9.5分，我给9分。以下为烂番茄和IMBD对《流浪地球》1与2的评分变化。"|"《流浪地球2》23.3亿，超棒了电影，昨天带孩子去看，女儿15岁打了8.5分，儿子11岁打了9.5分，我给9分。以下为烂番茄和IMBD对《流浪地球》1与2的评分变化。"|"38"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
