content|translated|likes|workId|sentiment|country|platform|postTime
UPDATE: $2.99 Kindle US today 6/27/20>|更新:今日Kindle美国版售价2.99美元，6/27/20>|39|7|积极|新西兰|GoodReads|2020-06-27
Voy a intentar no decir demasiado de la trama, porque es de esas historias que te sorprenden constantemente y cualquier cosa que sepas puede estropea|我尽量不讲太多的情节，因为这是那些不断让你惊讶的故事，你知道的任何事情都可能破坏|48|7|积极|西班牙|GoodReads|2021-06-03
So this could definitely be the book I should've hated, because of all the maths that I don't dig at all (and I will call it maths even if it wasn't |所以这绝对是一本我应该讨厌的书，因为所有我根本不喜欢的数学(即使它不是数学，我也会称之为数学)|39|7|积极|加拿大|GoodReads|2019-02-19
Warning: Mild spoilersThis is the first SF novel that I am reading from a non-European author: and I am in two minds about it. While it follows the s|这是我读到的第一本非欧洲作家的科幻小说，我对此犹豫不决。它跟在s后面|39|7|积极|美国|GoodReads|2019-01-02
Yes, the entire history of humankind has been fortunate. From the Stone Age till now, no real crisis has occurred. We’ve been very lucky. But if it’s|是的，整个人类历史都是幸运的。从石器时代到现在，没有发生过真正的危机。我们很幸运。但是如果它是|38|7|积极|爱尔兰|GoodReads|2015-12-08
I've had my eye on this trilogy of books for a while now and am glad to have started on it. I saw mixed reviews from my friends who've already read i|我关注这三部曲已经有一段时间了，很高兴已经开始着手了。看过这本书的朋友对我的评价褒贬不一|37|7|积极|牙买加|GoodReads|2022-02-24
Ana’s Take:During China’s Cultural Revolution, young astrophysicist Ye Wenjie watches her father be executed in the name of progress in front of her |Ana’s Take:During China’s Cultural Revolution, young astrophysicist Ye Wenjie watches her father be executed in the name of progress in front of her |36|7|消极|牙买加|GoodReads|2014-12-12
Ok, so, I’ve heard lots of great things about this book and it has won a Hugo award and everything, which is huge. Now here’s me giving it a three st|好吧，我听说了很多关于这本书的好评，它还获得了雨果奖等等，这真是太棒了。现在我给它一个3st|34|7|积极|澳大利亚|GoodReads|2020-09-23
Al final he ido de más a menos con el libro. Sensación agridulce y bastante decepcionado.No he leído demasiada ciencia ficción, la verdad. Y es algo |最后，我的书从多到少。苦乐参半的感觉，相当失望。事实上，我没有读太多科幻小说。这是什么|36|7|中立|西班牙|GoodReads|2020-09-04
Gah. Life's too short to torture myself further with this book. Adieu, overhyped book that makes me question my sanity (seriously, how are people lov|嗨。人生苦短，不能再用这本书折磨自己了。再见了，这本被夸大的书让我质疑我的理智(说真的，人们是如何爱的。|35|7|消极|英国|GoodReads|2015-03-24
This is a special book. It started slow for about the first third, then in the middle third it started to get interesting, then the last third blew m|这是一本特别的书。在前三分之一的时候开始缓慢，然后在中间三分之一的时候开始变得有趣，然后在最后三分之一的时候突然爆发了|42|7|消极|澳大利亚|GoodReads|2017-08-30
Das war überhaupt nicht die Art von SciFi, die ich mag, denn sie hatte den Schwerpunkt eindeutig auf der Science und nicht auf der Fiction. Der Autor|这根本不是我喜欢的那种科幻(科幻)因为她的焦点很明确是科幻而不是小说作者|36|7|积极|奥地利|GoodReads|2023-03-12
La historia se divide en tres tramas y géneros diferentes. Por un lado, la novela histórica, narrándonos ciertos hechos acaecidos durante la Revoluci|La historia se divide en tres tramas y géneros diferentes. Por un lado, la novela histórica, narrándonos ciertos hechos acaecidos durante la Revoluci|34|7|消极|西班牙|GoodReads|2018-11-02
I admit I flipped through the first few pages at the bookstore and noped it right back on the shelf. I've little knowledge of the Cultural Revolution|我承认我在书店翻了几页就把它放回了书架上。我对文化大革命知之甚少|34|7|消极|爱尔兰|GoodReads|2021-02-07
3.5 StarsThis was a heavy piece of science fiction that explored some interesting concept in some unexpected ways. I loved parts involving the video |这是一部沉重的科幻小说，以一些意想不到的方式探索了一些有趣的概念。我喜欢视频的部分|34|7|积极|澳大利亚|GoodReads|2021-04-19
I had heard mixed reviews about this one. As it is a Chinese book translated, I had heard that perhaps some of the translation didn't come across pro|我听到的评价褒贬不一。由于这是一本中文翻译的书，我听说可能有些翻译不太专业|33|7|中立|加拿大|GoodReads|2022-05-02
I have been getting yelled at for a while to read The Three-Body Problem. I really wish that I had left it alone. I had a hard time even getting imme|我读《三体》已经被骂了好一阵子了。我真希望我没去管它。我都好不容易才找到我|33|7|消极|新西兰|GoodReads|2018-05-21
4,5Може би връзката между човечеството и злото е като връзката между океана и айсбергите - и двете са огромни образувания от една и съща материя, так|也许人类与邪恶之间的联系就像海洋和冰山之间的联系——两者都是同一物质的巨大形态，所以|32|7|积极|保加利亚|GoodReads|2020-05-27
This was one of the strangest books I've read in a while. It was also pretty technical in many ways, and might not be understood by many non-technica|这是我最近读过的最奇怪的书之一。它在很多方面都很技术性，很多非技术人员可能无法理解|31|7|积极|马来西亚|GoodReads|2016-11-11
Много динамична съвременна фантастика. С много елементи на приложна физика. Но е написана така, че е подходяща и за читатели, които не са на ти с физ|非常有活力的现代小说。具有许多应用物理学的元素。但它的编写方式也适合不在健身房的读者|32|7|积极|保加利亚|GoodReads|2021-05-05
This review was originally published on Avid Reviews: www.avidfantasyreviews.comThe first novel in the sensationally popular Chinese science fiction |这篇评论最初发表于Avid Reviews: www.avidfantasyreviews.comThe轰动一时的中国科幻小说中的第一部小说|31|7|积极|爱尔兰|GoodReads|2014-11-12
Full of wild ideas and a fascinating conceptual idea of evolution in an environment inhospitable to live. If you read for big scientific ideas, you m|充满了疯狂的想法和在不适合生存的环境中进化的迷人概念。如果你阅读是为了寻找重大的科学思想，那么你就可以|33|7|积极|新西兰|GoodReads|2017-02-09
”- Какво може да знае една буболечка?- Но ти си буболечка физик.”Раят на някои е ад за други. Адът на някои е рай за други. Кривите огледала понякога|“——虫子能知道什么？——但你是个虫子物理学家。有些人的天堂对另一些人来说就是地狱。有些人的地狱是其他人的天堂。有时是曲面镜|30|7|积极|保加利亚|GoodReads|2020-06-03
It's actually probably two stars as I skimmed the last 50 pages, but I have respect for a great translation and interwoven stories. This isn't a book|当我浏览最后50页时，它实际上可能是两颗星，但我对一个伟大的翻译和相互交织的故事表示敬意。这不是一本书|30|7|积极|爱尔兰|GoodReads|2018-04-20
In the deep silence of midnight, the universe revealed itself to its listeners as a vast desolation.Dear Mr. Liu,I've finally finished your Hugo awar|在午夜的寂静中，宇宙向它的听众展示了自己是一个巨大的荒凉。亲爱的刘先生，我终于完成了你的雨果奖|30|7|积极|新西兰|GoodReads|2015-11-12
One of my best friends gifted me this 3 book box set this past Christmas. He must have had a crystal ball as unbeknownst to him I was heavily contemp|去年圣诞节，我的一个好朋友送给我一套三本书。他一定有一个水晶球，因为他不知道我受到了严重的蔑视|29|7|积极|加拿大|GoodReads|2021-04-18
Ye Wenjie lost everything in the Cultural Revolution: her home, her job, her parents, her hope. She watched silently and helplessly as her father was|叶文杰在文革中失去了一切:她的家，她的工作，她的父母，她的希望。她像父亲一样默默地、无助地看着|29|7|积极|英国|GoodReads|2014-09-29
I sense a book hangover coming on. This novel is different, and very hard on the science fiction. There is a lot of physics talk. I never took physic|我感觉书的宿醉要来了。这部小说是不同的，而且对科幻小说很硬。有很多关于物理的讨论。我从没上过物理课|31|7|积极|美国|GoodReads|2018-04-02
Un buen libro de ciencia ficción.Me animé a leer este libro porque me lo recomendaron. Me aconsejaron que era mejor no saber nada del libro antes de |一本很好的科幻小说。我鼓励自己读这本书，因为我是被推荐的。有人建议我最好在那之前对这本书一无所知|28|7|积极|西班牙|GoodReads|2020-01-16
THE THREE-BODY PROBLEM1 in physics and classical mechanics: the problem of taking initial positions and velocities of three masses and solving for th|物理学和经典力学中的三体问题:取三个质量的初始位置和速度并求解它们的问题|28|7|积极|牙买加|GoodReads|2020-01-07
I'm giving this five stars because some books just upend what you think about culture and science fiction, and it was awesome, and many other adjecti|我给它打五颗星，因为有些书颠复了你对文化和科幻小说的看法，它太棒了，还有很多其他的形容词|28|7|积极|新加坡|GoodReads|2017-03-01
Second read: I was reading this book while watching the Tencent's drama adaptation (which is different with the upcoming Netflix one). Watching the w|二读:我一边读这本书，一边看腾讯改编的电视剧(与即将上映的Netflix版本不同)。看世界|28|7|积极|英国|GoodReads|2023-02-18
Проблемът с трите слънца няма решение. Играта на еволюция е вечна!Страхотно бестселърско начало на епична Sci-Fi сага. В същото време теми, които не |三个太阳的问题没有解决办法。进化的游戏是永恒的！ 史诗般的科幻传奇的畅销书开始。同时，没有的主题|28|7|积极|保加利亚|GoodReads|2020-06-02
Dry and surreal.This story jumps around in time, telling a story from many angles and trusting the reader to be smart enough to keep up...only to sud|Dry and surreal.This story jumps around in time, telling a story from many angles and trusting the reader to be smart enough to keep up...only to sud|28|7|消极|牙买加|GoodReads|2019-10-08
Well...that ending just upped the ante for book #2.Book #1 by Liu Cixin develops a complicated scenario in which another planet has contact with huma|嗯…这个结局增加了第二本书的赌注。刘慈欣的第一本书讲述了另一个星球与人类接触的复杂场景|27|7|积极|爱尔兰|GoodReads|2020-09-04
I have specific tastes and female fronted Sci-fi asking big ethical questions about the universe is at least half of them.That being said, this defin|我有特定的品味，女性题材的科幻小说提出了关于宇宙的重大伦理问题，至少占其中的一半。话虽如此，这个定义|27|7|积极|加拿大|GoodReads|2018-07-08
Ken Liu, in his translator’s postface to the English translation of Liu Cixin’s 《三体》 (three-body), said, “the best translations into English do not, |刘宇昆在他为刘慈欣《三体》的英译所作的翻译便函中说:“最好的英译不，|27|7|积极|澳大利亚|GoodReads|2023-03-12
«Самостійне моральне пробудження настільки ж неможливе, як і очікування того, що людство зможе висмикнути себе із Землі за волосся, подібно Барону Мю|“自力更生的道德觉醒就像期望人类能够像穆男爵一样，通过头发将自己从地球上拉出来一样是不可能的。|28|7|积极|乌克兰|GoodReads|2023-02-05
Бунтът на гневния млад човек е много популярна идея в литературата. Чели сме стотици книги за гневни млади хора, които със своите надежди и трагични |愤怒的年轻人的反抗是文学中非常流行的观念。我们已经阅读了数百本关于愤怒的年轻人的书，他们带着希望和悲剧|32|7|积极|保加利亚|GoodReads|2021-05-02
Китайски научнофантастичен роман. Боже, звучи внушително, нали?Да направим нещата още по-сериозни:Китайски научнофантастичен роман за поставянето на |中国科幻小说。天啊，这听起来令人印象深刻，不是吗？让事情变得更加严肃：中国科幻小说关于放置|30|7|积极|保加利亚|GoodReads|2020-04-22
It started off pretty well with three seemingly unrelated threads, Wang Mio a nanotech scientist , a past research station ‘Red Coast’ that was searc|它的开头很顺利，有三个看似无关的线索，纳米技术科学家王淼，一个过去的研究站“红海岸”正在搜索|27|7|积极|爱尔兰|GoodReads|2017-01-27
These are the rules of the game of civilization: The first priority is to guarantee the existence of the human race and their comfortable life. Every|这就是文明的游戏规则:首先要保证人类的生存和舒适生活。每一个|33|7|积极|马来西亚|GoodReads|2021-08-06
I'm a fast reader and it rarely happens that I try hard to read a book as slow as possible to enjoy it as much as possible. The first time reading ex|我是一个阅读速度很快的人，我很少会努力以尽可能慢的速度阅读一本书，以便尽可能地享受它。第一次阅读前|28|7|积极|英国|GoodReads|2021-04-12
This one starts pretty slow, but by the time the Three Body Problem is discovered and entered into, it becomes rather intriguing.A fascinating Specul|这个故事开始时相当缓慢，但当三体问题被发现并进入时，它变得相当有趣。一个迷人的Specul|28|7|积极|英国|GoodReads|2023-06-12
This book is crazy amazing in its scope and ideas. Liu Cixin really wove an interesting story that was both compelling and made me really think about|这本书的范围和思想都令人惊叹。刘慈欣真的编织了一个有趣的故事，既引人入胜，又让我深思|27|7|积极|英国|GoodReads|2016-09-20
Yeeeahhhh i'm going to be staying away from this author after his problematic comments on the situation regarding the murder of Uyghur Muslims in Chi|是的，我将远离这位作者，因为他对中国维吾尔族穆斯林被谋杀的情况发表了有问题的评论|26|7|积极|爱尔兰|GoodReads|2022-01-25
Ένα ανέλπιστα καλό βιβλίο που το πέτυχα σε έκθεση βιβλίου. Αρχικά με τράβηξε ο τίτλος (που μου θύμισε τα παλιά στη σχολή...) και μετά η υπόθεση στο ο|我在书展上获得的一本出乎意料的好书。首先，我被这个标题所吸引（这让我想起了以前在学校的日子......），然后是o的情况。|30|7|积极|希腊|GoodReads|2019-12-15
“No, emptiness is not nothingness. Emptiness is a type of existence. You must use this existential emptiness to fill yourself.”Note: do not read (or |“不，空不是虚无。空是一种存在。你必须用这种存在的空虚来充实自己。”注意:不要读(或)|26|7|积极|爱尔兰|GoodReads|2022-11-19
I'd been meaning to read The Three-Body Problem since it was first published in German a few years back but was deterred by its length and the suppos|自从《三体》几年前在德国首次出版以来，我就一直想读它，但被它的篇幅和假设吓住了|28|7|积极|爱尔兰|GoodReads|2022-01-16
Una estupenda novela de ciencia ficción dura con el espíritu de la CF más clásica.Una novela llena de ideas alucinantes y exquisito sentido de la mar|一部伟大的科幻小说，具有最经典的CF精神。一部充满了令人兴奋的想法和精致的海洋感的小说|25|7|积极|西班牙|GoodReads|2023-03-02
I probably had too high of expectations coming into this book. It was on every sci-fi must read list I looked at and it swept the Nebula, Hugo, and W|我写这本书的时候可能期望太高了。它是我看过的所有科幻小说必读书目之一，横扫了星云、雨果和W|24|7|积极|英国|GoodReads|2019-10-19
Since the second half of the twentieth century, physics had gradually lost the concision and simplicity of its classical theories. Modern theoretical|自二十世纪下半叶以来，物理学逐渐失去了其经典理论的简洁和简单性。现代理论|24|7|积极|马来西亚|GoodReads|2023-05-11
Agh! Despite my hopes, I had all the same problems with this one as I did with Ball Lightning (see link below, if you’re interested).https://www.good|唉,尽管我希望如此，我还是遇到了和Ball Lightning一样的问题(如果你感兴趣，请参阅下面的链接)https://www.good|25|7|消极|加拿大|GoodReads|2020-05-11
Директно от дълбините на научната фантастика! Честно казано се колебаех между 4 и 5 звезди, но самият финал, начинът по който се разгръща книгата, то|Директно от дълбините на научната фантастика! Честно казано се колебаех между 4 и 5 звезди, но самият финал, начинът по който се разгръща книгата, то|25|7|消极|保加利亚|GoodReads|2020-07-19
Δυνατό,ιδιαίτερο και έξυπνο.Χρειάστηκε πολύ γκουγκλάρισμα και ψάξιμο για να διευκρινιστούν τα όρια της επιστήμης και της φαντασίας,χωρίς να υστερούν |花了大量的谷歌搜索和搜索来澄清科学和想象力的界限，没有达不到要求|25|7|积极|希腊|GoodReads|2020-07-04
Величествена книга, перфектен хаос. Ако някога съм имала своя момент с науката, несъмнено той се случи докато чета Цъсин. И преводът е отличен.|一本伟大的书，完美的混乱。如果我曾经有过与科学接触的时刻，那无疑是在阅读慈欣时发生的。而且翻译非常好。|24|7|积极|保加利亚|GoodReads|2023-01-20
As much as most people think of spaceships and lasers when they hear science fiction, the heart of science fiction is a story about human nature base|虽然大多数人听到科幻小说时想到的是宇宙飞船和激光，但科幻小说的核心是一个关于人性基础的故事|23|7|积极|马来西亚|GoodReads|2016-03-29
Ίσως 3,5*Παράξενο ήταν αυτό! Με την καλή έννοια!Παρ' ότι είχα διαβάσει την περίληψη δεν μπορώ να πω ότι ήμουν προετοιμασμένη για το τι θα διάβαζα.Στο|也许3.5*奇怪！虽然我读过摘要，但我不能说我已经为我将要阅读的内容做好了准备。|24|7|积极|希腊|GoodReads|2021-02-25
This book is a science fiction masterpiece.Before I delve into why it made my best-of-all books list, I need to disclose that this book is very hard |这本书是一部科幻名着。在我深入研究为什么它会进入我的最佳书籍列表之前，我需要透露这本书非常难|24|7|积极|爱尔兰|GoodReads|2020-03-04
I buddy read this with the inestimable Nataliya and I had high expectations for this book, seeing all the love it seems to be getting on GoodReads, a|我和不可估量的Nataliya一起读了这本书，我对这本书有很高的期望，看到它在GoodReads网站上受到的所有喜爱|24|7|积极|加拿大|GoodReads|2023-01-28
In his Afterword for the American edition, Liu Cixin says The stories of science are far more magnificent , grand, involved, profound, thrilling, str|刘慈欣在他为美国版写的后记中说，科学的故事要壮丽、宏大、复杂、深刻、惊险、生动得多|24|7|积极|新加坡|GoodReads|2016-01-27
I'm really shocked: after all the praise for this book and its unlikely circumstances (translated hard sci-fi achieving both commercial success and t|我真的很震惊:在所有对这本书的赞扬和它不可能的环境(翻译成硬科幻小说)取得商业成功和t|24|7|积极|英国|GoodReads|2016-04-09
This book was a drawn-out, tedious read that I was in danger of aborting several times until it finally pulled off a miraculous redemption in the las|这本书是一本冗长乏味的书，我好几次都有放弃的危险，直到最后，它终于奇迹般地实现了救赎|24|7|积极|爱尔兰|GoodReads|2016-10-17
Рядко добра фантастика. Великолепно разказана и завладяваща история с много препратки и закачки към различни сфери на науката, а и историята.С чудесе|很少有好的小说。一个精彩而引人入胜的故事，对科学和历史的不同领域有许多参考和调侃。|24|7|积极|保加利亚|GoodReads|2020-05-25
Before I write anything else, I must talk about the Hugos. This novel, The Three Body Problem, won best novel in 2015, at the height of the Rabid and|在我写其他东西之前，我必须谈谈雨果兄弟。这部小说《三体》(The Three Body Problem)获得了2015年的最佳小说奖，当时正值疯狂和恐怖主义的鼎盛时期|23|7|积极|澳大利亚|GoodReads|2021-11-11
Maaaaaan, this book...So I received this book from Netgalley in exchange for an honest review and I really didn't know what it was all about. I'd nev|Maaaaaan，这本书……所以我从Netgalley那里收到了这本书，作为交换，他给了我一篇诚实的评论，我真的不知道这是怎么回事。我内华达州|23|7|消极|爱尔兰|GoodReads|2014-11-12
Страхотна, космическа среща с научната фантастика, този път от китайски автор.Това, което лично за мен беше най-завладяващо в “Трите тела”, е как Лиу|一次伟大的，宇宙般的科幻邂逅，这次来自一位中国作家.对我个人来说，《三体》最引人注目的是刘晓波如何|23|7|积极|保加利亚|GoodReads|2021-03-21
I liked parts of this book, but the whole thing didn't enthrall me. I'm so glad to be finished.I think the translation is fine; the writing style is |我喜欢这本书的某些部分，但整本书并没有使我着迷。我很高兴结束了。我认为翻译很好;写作风格|23|7|积极|澳大利亚|GoodReads|2016-09-01
Впечатляващо добра книга. Започва от едно място с първата си част „Смълчана пролет“, където се проследяват събития от Културната революция в Китай (з|令人印象深刻的好书。它从一个地方开始，第一部分“寂静的春天”，追溯了中国文化大革命的事件。|32|7|积极|保加利亚|GoodReads|2021-09-23
